tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,09:00,29.0,Cerah,40.0,11.7
11-08-2026,10:00,29.0,Cerah,40.0,11.7
11-08-2026,11:00,29.0,Cerah,40.0,11.7
11-08-2026,12:00,29.0,Cerah,40.0,11.7
11-08-2026,13:00,29.0,Cerah,40.0,11.7
11-08-2026,14:00,27.0,Cerah,49.0,7.2
11-08-2026,15:00,27.0,Cerah,49.0,7.2
11-08-2026,16:00,27.0,Cerah,49.0,7.2
11-08-2026,17:00,23.0,Cerah,66.0,2.2
11-08-2026,18:00,23.0,Cerah,66.0,2.2
11-08-2026,19:00,23.0,Cerah,66.0,2.2
11-08-2026,20:00,21.0,Cerah,77.0,4.0
11-08-2026,21:00,21.0,Cerah,77.0,4.0
11-08-2026,22:00,21.0,Cerah,77.0,4.0
11-08-2026,23:00,21.0,Cerah,77.0,4.0
