tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-09-2026,07:00,29.0,Cerah Berawan,42.0,4.3
22-09-2026,08:00,29.0,Cerah Berawan,42.0,4.3
22-09-2026,09:00,29.0,Cerah Berawan,42.0,4.3
22-09-2026,10:00,29.0,Cerah Berawan,42.0,4.3
22-09-2026,11:00,29.0,Cerah Berawan,42.0,4.3
22-09-2026,12:00,28.0,Hujan Ringan,51.0,5.3
22-09-2026,13:00,28.0,Hujan Ringan,51.0,5.3
22-09-2026,14:00,28.0,Hujan Ringan,51.0,5.3
22-09-2026,15:00,24.0,Hujan Ringan,70.0,5.5
22-09-2026,16:00,24.0,Hujan Ringan,70.0,5.5
22-09-2026,17:00,24.0,Hujan Ringan,70.0,5.5
22-09-2026,18:00,23.0,Cerah,83.0,2.4
22-09-2026,19:00,23.0,Cerah,83.0,2.4
22-09-2026,20:00,23.0,Cerah,83.0,2.4
22-09-2026,21:00,21.0,Cerah,90.0,3.5
22-09-2026,22:00,21.0,Cerah,90.0,3.5
22-09-2026,23:00,21.0,Cerah,90.0,3.5
