tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-09-2026,00:00,17.0,Berawan,59.0,8.9
15-09-2026,01:00,17.0,Berawan,59.0,8.9
15-09-2026,02:00,17.0,Berawan,59.0,8.9
15-09-2026,03:00,15.0,Berawan,81.0,7.9
15-09-2026,04:00,15.0,Berawan,81.0,7.9
15-09-2026,05:00,15.0,Berawan,81.0,7.9
15-09-2026,06:00,21.0,Berawan,62.0,7.1
15-09-2026,07:00,21.0,Berawan,62.0,7.1
15-09-2026,08:00,21.0,Berawan,62.0,7.1
15-09-2026,09:00,28.0,Berawan,32.0,8.5
15-09-2026,10:00,28.0,Berawan,32.0,8.5
15-09-2026,11:00,28.0,Berawan,32.0,8.5
15-09-2026,12:00,30.0,Berawan,28.0,6.6
15-09-2026,13:00,30.0,Berawan,28.0,6.6
15-09-2026,14:00,30.0,Berawan,28.0,6.6
15-09-2026,15:00,26.0,Berawan,40.0,10.4
15-09-2026,16:00,26.0,Berawan,40.0,10.4
15-09-2026,17:00,26.0,Berawan,40.0,10.4
15-09-2026,18:00,22.0,Cerah,56.0,2.9
15-09-2026,19:00,22.0,Cerah,56.0,2.9
15-09-2026,20:00,22.0,Cerah,56.0,2.9
15-09-2026,21:00,19.0,Cerah,81.0,6.3
15-09-2026,22:00,19.0,Cerah,81.0,6.3
15-09-2026,23:00,19.0,Cerah,81.0,6.3
