tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-06-2026,00:00,20.0,Berawan,91.0,1.8
13-06-2026,01:00,20.0,Berawan,91.0,1.8
13-06-2026,02:00,20.0,Berawan,91.0,1.8
13-06-2026,03:00,20.0,Berawan,87.0,4.7
13-06-2026,04:00,20.0,Berawan,87.0,4.7
13-06-2026,05:00,20.0,Berawan,87.0,4.7
13-06-2026,06:00,22.0,Berawan,82.0,4.9
13-06-2026,07:00,22.0,Berawan,82.0,4.9
13-06-2026,08:00,22.0,Berawan,82.0,4.9
13-06-2026,09:00,24.0,Berawan,74.0,3.4
13-06-2026,10:00,24.0,Berawan,74.0,3.4
13-06-2026,11:00,24.0,Berawan,74.0,3.4
13-06-2026,12:00,24.0,Berawan,69.0,6.7
13-06-2026,13:00,24.0,Berawan,69.0,6.7
13-06-2026,14:00,24.0,Berawan,69.0,6.7
13-06-2026,15:00,24.0,Berawan,73.0,4.9
13-06-2026,16:00,24.0,Berawan,73.0,4.9
13-06-2026,17:00,24.0,Berawan,73.0,4.9
13-06-2026,18:00,22.0,Cerah Berawan,88.0,1.2
13-06-2026,19:00,22.0,Cerah Berawan,88.0,1.2
13-06-2026,20:00,22.0,Cerah Berawan,88.0,1.2
13-06-2026,21:00,20.0,Cerah,91.0,0.5
13-06-2026,22:00,20.0,Cerah,91.0,0.5
13-06-2026,23:00,20.0,Cerah,91.0,0.5
