tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-08-2026,07:00,28.0,Cerah,44.0,4.7
23-08-2026,08:00,28.0,Cerah,44.0,4.7
23-08-2026,09:00,28.0,Cerah,44.0,4.7
23-08-2026,10:00,28.0,Cerah,44.0,4.7
23-08-2026,11:00,28.0,Cerah,44.0,4.7
23-08-2026,12:00,29.0,Cerah,42.0,7.5
23-08-2026,13:00,29.0,Cerah,42.0,7.5
23-08-2026,14:00,29.0,Cerah,42.0,7.5
23-08-2026,15:00,28.0,Cerah,49.0,4.1
23-08-2026,16:00,28.0,Cerah,49.0,4.1
23-08-2026,17:00,28.0,Cerah,49.0,4.1
23-08-2026,18:00,24.0,Cerah,76.0,2.4
23-08-2026,19:00,24.0,Cerah,76.0,2.4
23-08-2026,20:00,24.0,Cerah,76.0,2.4
23-08-2026,21:00,20.0,Cerah,85.0,3.0
23-08-2026,22:00,20.0,Cerah,85.0,3.0
23-08-2026,23:00,20.0,Cerah,85.0,3.0
