tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-09-2026,07:00,29.0,Cerah,42.0,5.5
02-09-2026,08:00,29.0,Cerah,42.0,5.5
02-09-2026,09:00,29.0,Cerah,42.0,5.5
02-09-2026,10:00,29.0,Cerah,42.0,5.5
02-09-2026,11:00,29.0,Cerah,42.0,5.5
02-09-2026,12:00,29.0,Cerah,43.0,8.3
02-09-2026,13:00,29.0,Cerah,43.0,8.3
02-09-2026,14:00,29.0,Cerah,43.0,8.3
02-09-2026,15:00,28.0,Cerah,49.0,5.2
02-09-2026,16:00,28.0,Cerah,49.0,5.2
02-09-2026,17:00,28.0,Cerah,49.0,5.2
02-09-2026,18:00,24.0,Cerah,75.0,0.7
02-09-2026,19:00,24.0,Cerah,75.0,0.7
02-09-2026,20:00,24.0,Cerah,75.0,0.7
02-09-2026,21:00,21.0,Cerah,83.0,2.8
02-09-2026,22:00,21.0,Cerah,83.0,2.8
02-09-2026,23:00,21.0,Cerah,83.0,2.8
