tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-08-2026,07:00,28.0,Cerah,53.0,2.5
02-08-2026,08:00,28.0,Cerah,53.0,2.5
02-08-2026,09:00,28.0,Cerah,53.0,2.5
02-08-2026,10:00,28.0,Cerah,53.0,2.5
02-08-2026,11:00,28.0,Cerah,53.0,2.5
02-08-2026,12:00,29.0,Cerah,54.0,5.4
02-08-2026,13:00,29.0,Cerah,54.0,5.4
02-08-2026,14:00,29.0,Cerah,54.0,5.4
02-08-2026,15:00,25.0,Cerah,64.0,4.5
02-08-2026,16:00,25.0,Cerah,64.0,4.5
02-08-2026,17:00,25.0,Cerah,64.0,4.5
02-08-2026,18:00,21.0,Cerah,78.0,3.8
02-08-2026,19:00,21.0,Cerah,78.0,3.8
02-08-2026,20:00,21.0,Cerah,78.0,3.8
02-08-2026,21:00,20.0,Cerah,87.0,4.1
02-08-2026,22:00,20.0,Cerah,87.0,4.1
02-08-2026,23:00,20.0,Cerah,87.0,4.1
