tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-08-2026,09:00,32.0,Cerah,35.0,9.4
09-08-2026,10:00,32.0,Cerah,35.0,9.4
09-08-2026,11:00,32.0,Cerah,35.0,9.4
09-08-2026,12:00,32.0,Cerah,35.0,9.4
09-08-2026,13:00,32.0,Cerah,35.0,9.4
09-08-2026,14:00,27.0,Cerah,48.0,8.7
09-08-2026,15:00,27.0,Cerah,48.0,8.7
09-08-2026,16:00,27.0,Cerah,48.0,8.7
09-08-2026,17:00,21.0,Cerah,68.0,3.6
09-08-2026,18:00,21.0,Cerah,68.0,3.6
09-08-2026,19:00,21.0,Cerah,68.0,3.6
09-08-2026,20:00,20.0,Cerah,76.0,3.4
09-08-2026,21:00,20.0,Cerah,76.0,3.4
09-08-2026,22:00,20.0,Cerah,76.0,3.4
09-08-2026,23:00,20.0,Cerah,76.0,3.4
