tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-08-2026,07:00,27.0,Cerah,49.0,5.1
07-08-2026,08:00,27.0,Cerah,49.0,5.1
07-08-2026,09:00,27.0,Cerah,49.0,5.1
07-08-2026,10:00,27.0,Cerah,49.0,5.1
07-08-2026,11:00,27.0,Cerah,49.0,5.1
07-08-2026,12:00,29.0,Cerah,39.0,10.4
07-08-2026,13:00,29.0,Cerah,39.0,10.4
07-08-2026,14:00,29.0,Cerah,39.0,10.4
07-08-2026,15:00,26.0,Cerah,59.0,10.6
07-08-2026,16:00,26.0,Cerah,59.0,10.6
07-08-2026,17:00,26.0,Cerah,59.0,10.6
07-08-2026,18:00,23.0,Cerah,78.0,1.0
07-08-2026,19:00,23.0,Cerah,78.0,1.0
07-08-2026,20:00,23.0,Cerah,78.0,1.0
07-08-2026,21:00,20.0,Cerah Berawan,89.0,4.7
07-08-2026,22:00,20.0,Cerah Berawan,89.0,4.7
07-08-2026,23:00,20.0,Cerah Berawan,89.0,4.7
