tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-07-2026,06:00,23.0,Cerah,47.0,10.8
25-07-2026,07:00,23.0,Cerah,47.0,10.8
25-07-2026,08:00,23.0,Cerah,47.0,10.8
25-07-2026,09:00,23.0,Cerah,47.0,10.8
25-07-2026,10:00,23.0,Cerah,47.0,10.8
25-07-2026,11:00,26.0,Cerah,36.0,9.2
25-07-2026,12:00,26.0,Cerah,36.0,9.2
25-07-2026,13:00,26.0,Cerah,36.0,9.2
25-07-2026,14:00,25.0,Cerah,44.0,11.1
25-07-2026,15:00,25.0,Cerah,44.0,11.1
25-07-2026,16:00,25.0,Cerah,44.0,11.1
25-07-2026,17:00,19.0,Cerah,60.0,13.2
25-07-2026,18:00,19.0,Cerah,60.0,13.2
25-07-2026,19:00,19.0,Cerah,60.0,13.2
25-07-2026,20:00,18.0,Cerah,60.0,8.7
25-07-2026,21:00,18.0,Cerah,60.0,8.7
25-07-2026,22:00,18.0,Cerah,60.0,8.7
25-07-2026,23:00,18.0,Cerah,60.0,8.7
