jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,82.5,Tinggi,20.83,+/-0.61,94.56,+/-2.22,0.07,+/-0.07,20.83,+/-0.61,21.4,11.1,29.2,38.3,0.0,0.0,0.61,2.22,0.07,0.61,9,1.0,6.67,60.0
01:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,82.5,Tinggi,21.17,+/-1.62,94.76,+/-1.98,0.06,+/-0.1,21.17,+/-1.62,9.6,25.3,28.1,36.9,0.0,0.0,1.62,1.98,0.1,1.62,9,1.0,0.0,0.0
02:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.8,Tinggi,20.2,+/-0.7,95.38,+/-2.77,0.0,+/-0.0,20.2,+/-0.7,21.3,11.1,67.6,0.0,0.0,0.0,0.7,2.77,0.0,0.7,9,1.0,6.67,60.0
03:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.1,Tinggi,20.33,+/-2.03,95.39,+/-3.64,0.0,+/-0.0,20.33,+/-2.03,10.0,38.1,51.9,0.0,0.0,0.0,2.03,3.64,0.0,2.03,9,1.0,6.67,60.0
04:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,89.1,Tinggi,20.08,+/-2.04,96.74,+/-2.0,0.0,+/-0.0,20.08,+/-2.04,9.6,63.7,26.7,0.0,0.0,0.0,2.04,2.0,0.0,2.04,9,1.0,0.0,0.0
05:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.9,Tinggi,19.95,+/-1.96,96.5,+/-1.84,0.0,+/-0.0,19.95,+/-1.96,21.3,62.4,16.3,0.0,0.0,0.0,1.96,1.84,0.0,1.96,9,1.0,6.67,60.0
06:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,83.2,Tinggi,20.16,+/-1.79,94.62,+/-3.86,0.0,+/-0.0,20.16,+/-1.79,43.8,39.9,16.3,0.0,0.0,0.0,1.79,3.86,0.0,1.79,9,1.0,6.67,60.0
07:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.6,Tinggi,20.77,+/-1.51,90.87,+/-5.62,0.0,+/-0.0,20.77,+/-1.51,45.8,38.5,15.7,0.0,0.0,0.0,1.51,5.62,0.0,1.51,9,1.0,0.0,0.0
08:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.3,Tinggi,22.26,+/-1.47,86.37,+/-3.11,0.0,+/-0.0,22.26,+/-1.47,55.3,14.3,30.4,0.0,0.0,0.0,1.47,3.11,0.0,1.47,9,1.0,6.67,60.0
09:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.5,Tinggi,24.03,+/-0.97,75.17,+/-0.78,0.0,+/-0.0,24.03,+/-0.97,58.3,24.3,17.5,0.0,0.0,0.0,0.97,0.78,0.0,0.97,9,1.0,6.67,60.0
10:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,83.0,Tinggi,25.51,+/-0.65,69.11,+/-4.57,0.03,+/-0.07,25.51,+/-0.65,37.7,23.4,16.8,22.1,0.0,0.0,0.65,4.57,0.07,0.65,9,1.0,0.0,0.0
11:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,81.2,Tinggi,26.93,+/-1.25,64.2,+/-4.82,0.08,+/-0.16,28.17,+/-2.75,35.4,13.0,17.5,34.2,0.0,0.0,1.25,4.82,0.16,2.75,9,1.0,6.67,60.0
12:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,80.6,Tinggi,27.26,+/-1.6,62.98,+/-6.42,0.07,+/-0.13,27.23,+/-1.55,24.3,24.1,17.5,34.2,0.0,0.0,1.6,6.42,0.13,1.55,9,1.0,6.67,60.0
13:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.3,Tinggi,27.22,+/-2.11,63.74,+/-8.76,0.1,+/-0.2,28.3,+/-3.71,9.6,51.4,16.8,22.1,0.0,0.0,2.11,8.76,0.2,3.71,9,1.0,0.0,0.0
14:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.0,Tinggi,27.37,+/-2.01,63.99,+/-8.57,0.17,+/-0.28,28.7,+/-3.64,10.0,11.1,41.7,37.2,0.0,0.0,2.01,8.57,0.28,3.64,9,1.0,6.67,60.0
15:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,85.1,Tinggi,25.57,+/-0.35,71.62,+/-3.1,0.1,+/-0.11,25.57,+/-0.35,10.0,24.1,17.5,48.5,0.0,0.0,0.35,3.1,0.11,0.35,9,1.0,6.67,60.0
16:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,88.0,Tinggi,24.34,+/-1.24,77.61,+/-4.05,0.12,+/-0.14,24.34,+/-1.24,9.6,26.8,4.6,59.0,0.0,0.0,1.24,4.05,0.14,1.24,9,1.0,0.0,0.0
17:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.3,Tinggi,24.76,+/-2.25,81.46,+/-4.48,0.13,+/-0.19,23.48,+/-0.9,10.0,49.6,4.8,35.6,0.0,0.0,2.25,4.48,0.19,0.9,9,1.0,6.67,60.0
18:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,80.6,Tinggi,23.57,+/-2.24,86.92,+/-5.99,0.14,+/-0.19,23.22,+/-2.29,32.4,14.3,17.7,35.6,0.0,0.0,2.24,5.99,0.19,2.29,9,1.0,6.67,60.0
19:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.5,Tinggi,22.86,+/-1.97,90.21,+/-3.73,0.15,+/-0.3,22.86,+/-1.97,14.3,46.8,4.6,34.3,0.0,0.0,1.97,3.73,0.3,1.97,9,1.0,0.0,0.0
20:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,80.8,Tinggi,22.66,+/-1.82,88.73,+/-6.7,0.12,+/-0.23,22.66,+/-1.82,32.4,14.3,17.7,35.6,0.0,0.0,1.82,6.7,0.23,1.82,9,1.0,6.67,60.0
21:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,79.4,Sedang,22.24,+/-1.82,89.98,+/-5.33,0.05,+/-0.1,22.24,+/-1.82,21.3,25.4,29.2,24.2,0.0,0.0,1.82,5.33,0.1,1.82,9,1.0,6.67,60.0
22:00,9,11.9295,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.6,Tinggi,21.91,+/-1.73,91.13,+/-4.8,0.01,+/-0.03,21.91,+/-1.73,0.0,50.0,37.8,12.2,0.0,0.0,1.73,4.8,0.03,1.73,9,1.0,0.0,0.0
23:00,9,11.5042,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.6,Tinggi,21.69,+/-1.69,91.77,+/-3.85,0.01,+/-0.03,21.69,+/-1.69,0.0,61.1,26.2,12.7,0.0,0.0,1.69,3.85,0.03,1.69,9,1.0,6.67,60.0
