tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
12-08-2026,08:00,29.0,Cerah,38.0,9.4
12-08-2026,09:00,29.0,Cerah,38.0,9.4
12-08-2026,10:00,29.0,Cerah,38.0,9.4
12-08-2026,11:00,29.0,Cerah,38.0,9.4
12-08-2026,12:00,29.0,Cerah,38.0,9.4
12-08-2026,13:00,28.0,Cerah Berawan,45.0,3.6
12-08-2026,14:00,28.0,Cerah Berawan,45.0,3.6
12-08-2026,15:00,28.0,Cerah Berawan,45.0,3.6
12-08-2026,16:00,24.0,Cerah Berawan,60.0,1.8
12-08-2026,17:00,24.0,Cerah Berawan,60.0,1.8
12-08-2026,18:00,24.0,Cerah Berawan,60.0,1.8
12-08-2026,19:00,22.0,Cerah,76.0,1.9
12-08-2026,20:00,22.0,Cerah,76.0,1.9
12-08-2026,21:00,22.0,Cerah,76.0,1.9
12-08-2026,22:00,20.0,Cerah,83.0,6.3
12-08-2026,23:00,20.0,Cerah,83.0,6.3
