tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-08-2026,06:00,26.0,Cerah,50.0,3.8
08-08-2026,07:00,26.0,Cerah,50.0,3.8
08-08-2026,08:00,26.0,Cerah,50.0,3.8
08-08-2026,09:00,26.0,Cerah,50.0,3.8
08-08-2026,10:00,26.0,Cerah,50.0,3.8
08-08-2026,11:00,30.0,Cerah,30.0,8.9
08-08-2026,12:00,30.0,Cerah,30.0,8.9
08-08-2026,13:00,30.0,Cerah,30.0,8.9
08-08-2026,14:00,28.0,Cerah,50.0,7.8
08-08-2026,15:00,28.0,Cerah,50.0,7.8
08-08-2026,16:00,28.0,Cerah,50.0,7.8
08-08-2026,17:00,27.0,Cerah,68.0,4.7
08-08-2026,18:00,27.0,Cerah,68.0,4.7
08-08-2026,19:00,27.0,Cerah,68.0,4.7
08-08-2026,20:00,20.0,Cerah,78.0,3.8
08-08-2026,21:00,20.0,Cerah,78.0,3.8
08-08-2026,22:00,20.0,Cerah,78.0,3.8
08-08-2026,23:00,20.0,Cerah,78.0,3.8
