tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-06-2026,07:00,26.0,Cerah Berawan,69.0,3.3
23-06-2026,08:00,26.0,Cerah Berawan,69.0,3.3
23-06-2026,09:00,26.0,Cerah Berawan,69.0,3.3
23-06-2026,10:00,26.0,Cerah Berawan,69.0,3.3
23-06-2026,11:00,26.0,Cerah Berawan,69.0,3.3
23-06-2026,12:00,25.0,Hujan Ringan,77.0,7.9
23-06-2026,13:00,25.0,Hujan Ringan,77.0,7.9
23-06-2026,14:00,25.0,Hujan Ringan,77.0,7.9
23-06-2026,15:00,23.0,Berawan,87.0,2.8
23-06-2026,16:00,23.0,Berawan,87.0,2.8
23-06-2026,17:00,23.0,Berawan,87.0,2.8
23-06-2026,18:00,21.0,Berawan,90.0,0.6
23-06-2026,19:00,21.0,Berawan,90.0,0.6
23-06-2026,20:00,21.0,Berawan,90.0,0.6
23-06-2026,21:00,20.0,Berawan,93.0,1.2
23-06-2026,22:00,20.0,Berawan,93.0,1.2
23-06-2026,23:00,20.0,Berawan,93.0,1.2
