tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
29-06-2026,07:00,26.0,Cerah,45.0,5.3
29-06-2026,08:00,26.0,Cerah,45.0,5.3
29-06-2026,09:00,26.0,Cerah,45.0,5.3
29-06-2026,10:00,26.0,Cerah,45.0,5.3
29-06-2026,11:00,26.0,Cerah,45.0,5.3
29-06-2026,12:00,28.0,Cerah,39.0,21.8
29-06-2026,13:00,28.0,Cerah,39.0,21.8
29-06-2026,14:00,28.0,Cerah,39.0,21.8
29-06-2026,15:00,26.0,Cerah Berawan,54.0,9.6
29-06-2026,16:00,26.0,Cerah Berawan,54.0,9.6
29-06-2026,17:00,26.0,Cerah Berawan,54.0,9.6
29-06-2026,18:00,23.0,Berawan,68.0,3.5
29-06-2026,19:00,23.0,Berawan,68.0,3.5
29-06-2026,20:00,23.0,Berawan,68.0,3.5
29-06-2026,21:00,20.0,Cerah,67.0,4.5
29-06-2026,22:00,20.0,Cerah,67.0,4.5
29-06-2026,23:00,20.0,Cerah,67.0,4.5
