tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-08-2026,00:00,19.0,Cerah,89.0,5.9
27-08-2026,01:00,19.0,Cerah,89.0,5.9
27-08-2026,02:00,19.0,Cerah,89.0,5.9
27-08-2026,03:00,19.0,Cerah,89.0,5.9
27-08-2026,04:00,18.0,Cerah,92.0,6.7
27-08-2026,05:00,18.0,Cerah,92.0,6.7
27-08-2026,06:00,18.0,Cerah,92.0,6.7
27-08-2026,07:00,24.0,Cerah Berawan,61.0,5.8
27-08-2026,08:00,24.0,Cerah Berawan,61.0,5.8
27-08-2026,09:00,24.0,Cerah Berawan,61.0,5.8
27-08-2026,10:00,29.0,Cerah,38.0,8.8
27-08-2026,11:00,29.0,Cerah,38.0,8.8
27-08-2026,12:00,29.0,Cerah,38.0,8.8
27-08-2026,13:00,28.0,Cerah,45.0,1.4
27-08-2026,14:00,28.0,Cerah,45.0,1.4
27-08-2026,15:00,28.0,Cerah,45.0,1.4
27-08-2026,16:00,24.0,Cerah,64.0,3.1
27-08-2026,17:00,24.0,Cerah,64.0,3.1
27-08-2026,18:00,24.0,Cerah,64.0,3.1
27-08-2026,19:00,21.0,Cerah,77.0,5.3
27-08-2026,20:00,21.0,Cerah,77.0,5.3
27-08-2026,21:00,21.0,Cerah,77.0,5.3
27-08-2026,22:00,19.0,Cerah,82.0,5.2
27-08-2026,23:00,19.0,Cerah,82.0,5.2
