tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-06-2026,07:00,26.0,Cerah Berawan,62.0,4.8
14-06-2026,08:00,26.0,Cerah Berawan,62.0,4.8
14-06-2026,09:00,26.0,Cerah Berawan,62.0,4.8
14-06-2026,10:00,26.0,Cerah Berawan,62.0,4.8
14-06-2026,11:00,26.0,Cerah Berawan,62.0,4.8
14-06-2026,12:00,28.0,Cerah,55.0,9.1
14-06-2026,13:00,28.0,Cerah,55.0,9.1
14-06-2026,14:00,28.0,Cerah,55.0,9.1
14-06-2026,15:00,25.0,Cerah,63.0,5.6
14-06-2026,16:00,25.0,Cerah,63.0,5.6
14-06-2026,17:00,25.0,Cerah,63.0,5.6
14-06-2026,18:00,23.0,Cerah Berawan,87.0,3.4
14-06-2026,19:00,23.0,Cerah Berawan,87.0,3.4
14-06-2026,20:00,23.0,Cerah Berawan,87.0,3.4
14-06-2026,21:00,22.0,Cerah Berawan,94.0,2.3
14-06-2026,22:00,22.0,Cerah Berawan,94.0,2.3
14-06-2026,23:00,22.0,Cerah Berawan,94.0,2.3
