tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-09-2026,13:00,22.0,Hujan Ringan,86.0,3.2
10-09-2026,14:00,22.0,Hujan Ringan,86.0,3.2
10-09-2026,15:00,22.0,Hujan Ringan,86.0,3.2
10-09-2026,16:00,22.0,Hujan Ringan,86.0,3.2
10-09-2026,17:00,22.0,Hujan Ringan,86.0,3.2
10-09-2026,18:00,21.0,Cerah Berawan,92.0,2.2
10-09-2026,19:00,21.0,Cerah Berawan,92.0,2.2
10-09-2026,20:00,21.0,Cerah Berawan,92.0,2.2
10-09-2026,21:00,21.0,Cerah Berawan,93.0,0.8
10-09-2026,22:00,21.0,Cerah Berawan,93.0,0.8
10-09-2026,23:00,21.0,Cerah Berawan,93.0,0.8
