tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-08-2026,07:00,27.0,Cerah,57.0,4.8
17-08-2026,08:00,27.0,Cerah,57.0,4.8
17-08-2026,09:00,27.0,Cerah,57.0,4.8
17-08-2026,10:00,27.0,Cerah,57.0,4.8
17-08-2026,11:00,27.0,Cerah,57.0,4.8
17-08-2026,12:00,30.0,Cerah,45.0,8.7
17-08-2026,13:00,30.0,Cerah,45.0,8.7
17-08-2026,14:00,30.0,Cerah,45.0,8.7
17-08-2026,15:00,26.0,Cerah,54.0,8.5
17-08-2026,16:00,26.0,Cerah,54.0,8.5
17-08-2026,17:00,26.0,Cerah,54.0,8.5
17-08-2026,18:00,23.0,Cerah,79.0,3.4
17-08-2026,19:00,23.0,Cerah,79.0,3.4
17-08-2026,20:00,23.0,Cerah,79.0,3.4
17-08-2026,21:00,20.0,Cerah,88.0,3.9
17-08-2026,22:00,20.0,Cerah,88.0,3.9
17-08-2026,23:00,20.0,Cerah,88.0,3.9
