tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-06-2026,11:00,27.0,Berawan,56.0,1.7
27-06-2026,12:00,27.0,Berawan,56.0,1.7
27-06-2026,13:00,27.0,Berawan,56.0,1.7
27-06-2026,14:00,27.0,Berawan,56.0,1.7
27-06-2026,15:00,27.0,Berawan,56.0,1.7
27-06-2026,16:00,23.0,Cerah,81.0,2.7
27-06-2026,17:00,23.0,Cerah,81.0,2.7
27-06-2026,18:00,23.0,Cerah,81.0,2.7
27-06-2026,19:00,21.0,Cerah Berawan,88.0,2.8
27-06-2026,20:00,21.0,Cerah Berawan,88.0,2.8
27-06-2026,21:00,21.0,Cerah Berawan,88.0,2.8
27-06-2026,22:00,20.0,Cerah Berawan,91.0,5.6
27-06-2026,23:00,20.0,Cerah Berawan,91.0,5.6
