jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,9,11.1926,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.2,Tinggi,20.32,+/-0.76,87.98,+/-4.66,0.0,+/-0.0,20.32,+/-0.76,18.1,52.2,29.8,0.0,0.0,0.0,0.76,4.66,0.0,0.76,9,1.0,13.33,120.0
01:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,88.3,Tinggi,19.99,+/-0.76,87.98,+/-5.12,0.0,+/-0.0,19.99,+/-0.76,20.4,62.1,17.5,0.0,0.0,0.0,0.76,5.12,0.0,0.76,9,1.0,6.67,60.0
02:00,9,11.9286,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,85.1,Tinggi,19.61,+/-0.62,88.52,+/-4.78,0.0,+/-0.0,19.61,+/-0.62,45.6,37.5,16.9,0.0,0.0,0.0,0.62,4.78,0.0,0.62,9,1.0,0.0,0.0
03:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.8,Tinggi,19.32,+/-0.54,88.0,+/-4.1,0.0,+/-0.0,19.32,+/-0.54,55.3,27.2,17.5,0.0,0.0,0.0,0.54,4.1,0.0,0.54,9,1.0,6.67,60.0
04:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,88.3,Tinggi,18.97,+/-0.66,87.97,+/-4.41,0.0,+/-0.0,18.97,+/-0.66,33.9,61.4,4.7,0.0,0.0,0.0,0.66,4.41,0.0,0.66,9,1.0,6.67,60.0
05:00,9,11.9286,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,88.5,Tinggi,18.87,+/-0.72,88.24,+/-4.68,0.0,+/-0.0,18.87,+/-0.72,36.2,59.3,4.5,0.0,0.0,0.0,0.72,4.68,0.0,0.72,9,1.0,0.0,0.0
06:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,88.0,Tinggi,18.88,+/-0.96,88.03,+/-5.8,0.0,+/-0.0,18.88,+/-0.96,33.9,61.4,4.7,0.0,0.0,0.0,0.96,5.8,0.0,0.96,9,1.0,6.67,60.0
07:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.6,Tinggi,20.71,+/-1.46,81.03,+/-7.88,0.0,+/-0.0,20.71,+/-1.46,33.9,61.4,4.7,0.0,0.0,0.0,1.46,7.88,0.0,1.46,9,1.0,6.67,60.0
08:00,9,11.9286,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.1,Tinggi,22.89,+/-1.48,72.21,+/-1.44,0.0,+/-0.0,22.89,+/-1.48,50.1,45.4,4.5,0.0,0.0,0.0,1.48,1.44,0.0,1.48,9,1.0,0.0,0.0
09:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.8,Tinggi,24.16,+/-0.13,65.91,+/-4.79,0.0,+/-0.0,24.16,+/-0.13,70.8,24.4,4.7,0.0,0.0,0.0,0.13,4.79,0.0,0.13,9,1.0,6.67,60.0
10:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,93.2,Tinggi,26.77,+/-1.64,58.76,+/-5.89,0.02,+/-0.07,27.53,+/-2.72,83.7,0.0,4.7,11.6,0.0,0.0,1.64,5.89,0.07,2.72,9,1.0,6.67,60.0
11:00,9,11.9286,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.6,Tinggi,28.01,+/-1.69,54.16,+/-6.09,0.06,+/-0.13,28.87,+/-2.69,70.3,0.0,4.5,25.1,0.0,0.0,1.69,6.09,0.13,2.69,9,1.0,0.0,0.0
12:00,9,11.5197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.1,Tinggi,29.16,+/-1.89,50.32,+/-6.25,0.09,+/-0.19,29.15,+/-1.2,56.4,12.8,4.7,26.0,0.0,0.0,1.89,6.25,0.19,1.2,9,1.0,6.67,60.0
