tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-06-2026,07:00,26.0,Cerah,58.0,4.7
24-06-2026,08:00,26.0,Cerah,58.0,4.7
24-06-2026,09:00,26.0,Cerah,58.0,4.7
24-06-2026,10:00,26.0,Cerah,58.0,4.7
24-06-2026,11:00,26.0,Cerah,58.0,4.7
24-06-2026,12:00,27.0,Berawan,54.0,7.8
24-06-2026,13:00,27.0,Berawan,54.0,7.8
24-06-2026,14:00,27.0,Berawan,54.0,7.8
24-06-2026,15:00,24.0,Cerah Berawan,72.0,4.5
24-06-2026,16:00,24.0,Cerah Berawan,72.0,4.5
24-06-2026,17:00,24.0,Cerah Berawan,72.0,4.5
24-06-2026,18:00,21.0,Cerah,93.0,3.0
24-06-2026,19:00,21.0,Cerah,93.0,3.0
24-06-2026,20:00,21.0,Cerah,93.0,3.0
24-06-2026,21:00,20.0,Cerah Berawan,99.0,2.6
24-06-2026,22:00,20.0,Cerah Berawan,99.0,2.6
24-06-2026,23:00,20.0,Cerah Berawan,99.0,2.6
