tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-09-2026,07:00,27.0,Hujan Ringan,53.0,3.1
18-09-2026,08:00,27.0,Hujan Ringan,53.0,3.1
18-09-2026,09:00,27.0,Hujan Ringan,53.0,3.1
18-09-2026,10:00,27.0,Hujan Ringan,53.0,3.1
18-09-2026,11:00,27.0,Hujan Ringan,53.0,3.1
18-09-2026,12:00,25.0,Hujan Ringan,66.0,3.4
18-09-2026,13:00,25.0,Hujan Ringan,66.0,3.4
18-09-2026,14:00,25.0,Hujan Ringan,66.0,3.4
18-09-2026,15:00,22.0,Hujan Ringan,88.0,2.5
18-09-2026,16:00,22.0,Hujan Ringan,88.0,2.5
18-09-2026,17:00,22.0,Hujan Ringan,88.0,2.5
18-09-2026,18:00,21.0,Cerah Berawan,94.0,1.4
18-09-2026,19:00,21.0,Cerah Berawan,94.0,1.4
18-09-2026,20:00,21.0,Cerah Berawan,94.0,1.4
18-09-2026,21:00,20.0,Cerah,94.0,0.3
18-09-2026,22:00,20.0,Cerah,94.0,0.3
18-09-2026,23:00,20.0,Cerah,94.0,0.3
