tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-09-2026,07:00,29.0,Cerah,41.0,5.8
01-09-2026,08:00,29.0,Cerah,41.0,5.8
01-09-2026,09:00,29.0,Cerah,41.0,5.8
01-09-2026,10:00,29.0,Cerah,41.0,5.8
01-09-2026,11:00,29.0,Cerah,41.0,5.8
01-09-2026,12:00,31.0,Cerah,33.0,8.3
01-09-2026,13:00,31.0,Cerah,33.0,8.3
01-09-2026,14:00,31.0,Cerah,33.0,8.3
01-09-2026,15:00,28.0,Cerah,50.0,6.7
01-09-2026,16:00,28.0,Cerah,50.0,6.7
01-09-2026,17:00,28.0,Cerah,50.0,6.7
01-09-2026,18:00,23.0,Cerah,81.0,3.0
01-09-2026,19:00,23.0,Cerah,81.0,3.0
01-09-2026,20:00,23.0,Cerah,81.0,3.0
01-09-2026,21:00,21.0,Cerah,89.0,4.7
01-09-2026,22:00,21.0,Cerah,89.0,4.7
01-09-2026,23:00,21.0,Cerah,89.0,4.7
