tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-08-2026,13:00,26.0,Cerah Berawan,58.0,6.7
15-08-2026,14:00,26.0,Cerah Berawan,58.0,6.7
15-08-2026,15:00,26.0,Cerah Berawan,58.0,6.7
15-08-2026,16:00,26.0,Cerah Berawan,58.0,6.7
15-08-2026,17:00,26.0,Cerah Berawan,58.0,6.7
15-08-2026,18:00,22.0,Cerah Berawan,80.0,3.2
15-08-2026,19:00,22.0,Cerah Berawan,80.0,3.2
15-08-2026,20:00,22.0,Cerah Berawan,80.0,3.2
15-08-2026,21:00,21.0,Berawan,86.0,3.2
15-08-2026,22:00,21.0,Berawan,86.0,3.2
15-08-2026,23:00,21.0,Berawan,86.0,3.2
