tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
01-07-2026,00:00,18.0,Cerah,81.0,3.4
01-07-2026,01:00,18.0,Cerah,81.0,3.4
01-07-2026,02:00,19.0,Cerah,81.0,2.6
01-07-2026,03:00,19.0,Cerah,81.0,2.6
01-07-2026,04:00,19.0,Cerah,81.0,2.6
01-07-2026,05:00,19.0,Cerah,71.0,2.8
01-07-2026,06:00,19.0,Cerah,71.0,2.8
01-07-2026,07:00,19.0,Cerah,71.0,2.8
01-07-2026,08:00,24.0,Cerah,56.0,2.8
01-07-2026,09:00,24.0,Cerah,56.0,2.8
01-07-2026,10:00,24.0,Cerah,56.0,2.8
01-07-2026,11:00,27.0,Berawan,42.0,9.8
01-07-2026,12:00,27.0,Berawan,42.0,9.8
01-07-2026,13:00,27.0,Berawan,42.0,9.8
01-07-2026,14:00,25.0,Cerah Berawan,55.0,9.8
01-07-2026,15:00,25.0,Cerah Berawan,55.0,9.8
01-07-2026,16:00,25.0,Cerah Berawan,55.0,9.8
01-07-2026,17:00,22.0,Cerah Berawan,68.0,4.5
01-07-2026,18:00,22.0,Cerah Berawan,68.0,4.5
01-07-2026,19:00,22.0,Cerah Berawan,68.0,4.5
01-07-2026,20:00,21.0,Cerah,81.0,4.5
01-07-2026,21:00,21.0,Cerah,81.0,4.5
01-07-2026,22:00,21.0,Cerah,81.0,4.5
01-07-2026,23:00,21.0,Cerah,81.0,4.5
