tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-06-2026,00:00,20.0,Cerah,71.0,2.1
30-06-2026,01:00,20.0,Cerah,71.0,2.1
30-06-2026,02:00,20.0,Cerah,71.0,2.1
30-06-2026,03:00,18.0,Cerah,64.0,2.7
30-06-2026,04:00,18.0,Cerah,64.0,2.7
30-06-2026,05:00,18.0,Cerah,64.0,2.7
30-06-2026,06:00,22.0,Cerah,49.0,4.1
30-06-2026,07:00,22.0,Cerah,49.0,4.1
30-06-2026,08:00,22.0,Cerah,49.0,4.1
30-06-2026,09:00,26.0,Cerah,31.0,4.7
30-06-2026,10:00,26.0,Cerah,31.0,4.7
30-06-2026,11:00,26.0,Cerah,31.0,4.7
30-06-2026,12:00,29.0,Cerah,25.0,12.1
30-06-2026,13:00,29.0,Cerah,25.0,12.1
30-06-2026,14:00,29.0,Cerah,25.0,12.1
30-06-2026,15:00,25.0,Cerah,51.0,10.8
30-06-2026,16:00,25.0,Cerah,51.0,10.8
30-06-2026,17:00,25.0,Cerah,51.0,10.8
30-06-2026,18:00,22.0,Cerah,66.0,2.5
30-06-2026,19:00,22.0,Cerah,66.0,2.5
30-06-2026,20:00,22.0,Cerah,66.0,2.5
30-06-2026,21:00,20.0,Cerah,79.0,3.2
30-06-2026,22:00,20.0,Cerah,79.0,3.2
30-06-2026,23:00,20.0,Cerah,79.0,3.2
