tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-09-2026,07:00,28.0,Berawan,42.0,9.5
13-09-2026,08:00,28.0,Berawan,42.0,9.5
13-09-2026,09:00,28.0,Berawan,42.0,9.5
13-09-2026,10:00,28.0,Berawan,42.0,9.5
13-09-2026,11:00,28.0,Berawan,42.0,9.5
13-09-2026,12:00,31.0,Berawan,30.0,9.0
13-09-2026,13:00,31.0,Berawan,30.0,9.0
13-09-2026,14:00,31.0,Berawan,30.0,9.0
13-09-2026,15:00,27.0,Berawan,38.0,5.5
13-09-2026,16:00,27.0,Berawan,38.0,5.5
13-09-2026,17:00,27.0,Berawan,38.0,5.5
13-09-2026,18:00,22.0,Berawan,55.0,5.5
13-09-2026,19:00,22.0,Berawan,55.0,5.5
13-09-2026,20:00,22.0,Berawan,55.0,5.5
13-09-2026,21:00,20.0,Berawan,82.0,10.2
13-09-2026,22:00,20.0,Berawan,82.0,10.2
13-09-2026,23:00,20.0,Berawan,82.0,10.2
