jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.6,Tinggi,20.22,+/-1.95,86.31,+/-3.07,0.0,+/-0.0,20.22,+/-1.95,69.7,12.6,17.6,0.0,0.0,0.0,1.95,3.07,0.0,1.95,9,1.0,6.67,60.0
01:00,9,11.9246,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.8,Tinggi,19.78,+/-1.88,87.21,+/-3.01,0.0,+/-0.0,19.78,+/-1.88,70.8,12.2,17.0,0.0,0.0,0.0,1.88,3.01,0.0,1.88,9,1.0,0.0,0.0
02:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.9,Tinggi,19.46,+/-1.79,88.79,+/-0.41,0.0,+/-0.0,19.46,+/-1.79,57.9,24.5,17.6,0.0,0.0,0.0,1.79,0.41,0.0,1.79,9,1.0,6.67,60.0
03:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.1,Tinggi,18.93,+/-1.94,89.98,+/-2.94,0.0,+/-0.0,18.93,+/-1.94,32.1,51.4,16.5,0.0,0.0,0.0,1.94,2.94,0.0,1.94,9,1.0,6.67,60.0
04:00,9,11.9246,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.5,Tinggi,18.47,+/-1.94,91.13,+/-2.73,0.0,+/-0.0,18.47,+/-1.94,34.3,49.7,15.9,0.0,0.0,0.0,1.94,2.73,0.0,1.94,9,1.0,0.0,0.0
05:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.5,Tinggi,17.71,+/-1.14,91.52,+/-2.98,0.0,+/-0.0,17.71,+/-1.14,43.8,51.5,4.7,0.0,0.0,0.0,1.14,2.98,0.0,1.14,9,1.0,6.67,60.0
06:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.3,Tinggi,18.2,+/-1.51,91.86,+/-2.97,0.0,+/-0.0,18.2,+/-1.51,32.0,51.5,16.5,0.0,0.0,0.0,1.51,2.97,0.0,1.51,9,1.0,6.67,60.0
07:00,9,11.9246,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,88.0,Tinggi,19.62,+/-1.77,86.18,+/-6.11,0.0,+/-0.0,19.62,+/-1.77,60.5,11.1,28.4,0.0,0.0,0.0,1.77,6.11,0.0,1.77,9,1.0,0.0,0.0
08:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.1,Tinggi,21.05,+/-0.75,77.15,+/-6.85,0.0,+/-0.0,21.05,+/-0.75,70.5,11.8,17.6,0.0,0.0,0.0,0.75,6.85,0.0,0.75,9,1.0,6.67,60.0
09:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.4,Tinggi,24.06,+/-1.54,64.58,+/-11.39,0.0,+/-0.0,24.07,+/-1.57,70.5,12.9,16.5,0.0,0.0,0.0,1.54,11.39,0.0,1.57,9,1.0,6.67,60.0
10:00,9,11.9246,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,88.4,Tinggi,25.85,+/-1.28,56.63,+/-10.08,0.0,+/-0.0,26.28,+/-1.93,62.1,22.0,15.9,0.0,0.0,0.0,1.28,10.08,0.0,1.93,9,1.0,0.0,0.0
11:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,81.5,Tinggi,27.24,+/-1.45,47.15,+/-4.37,0.0,+/-0.0,26.98,+/-1.28,36.7,33.8,29.5,0.0,0.0,0.0,1.45,4.37,0.0,1.28,9,1.0,6.67,60.0
12:00,9,11.5114,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.6,Tinggi,28.47,+/-1.74,46.36,+/-7.13,0.0,+/-0.0,28.04,+/-1.47,25.2,58.2,16.5,0.0,0.0,0.0,1.74,7.13,0.0,1.47,9,1.0,6.67,60.0
