tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
12-09-2026,07:00,28.0,Cerah Berawan,51.0,7.3
12-09-2026,08:00,28.0,Cerah Berawan,51.0,7.3
12-09-2026,09:00,28.0,Cerah Berawan,51.0,7.3
12-09-2026,10:00,28.0,Cerah Berawan,51.0,7.3
12-09-2026,11:00,28.0,Cerah Berawan,51.0,7.3
12-09-2026,12:00,28.0,Cerah,47.0,3.5
12-09-2026,13:00,28.0,Cerah,47.0,3.5
12-09-2026,14:00,28.0,Cerah,47.0,3.5
12-09-2026,15:00,27.0,Cerah,53.0,3.6
12-09-2026,16:00,27.0,Cerah,53.0,3.6
12-09-2026,17:00,27.0,Cerah,53.0,3.6
12-09-2026,18:00,24.0,Berawan,75.0,3.5
12-09-2026,19:00,24.0,Berawan,75.0,3.5
12-09-2026,20:00,24.0,Berawan,75.0,3.5
12-09-2026,21:00,20.0,Berawan,87.0,1.6
12-09-2026,22:00,20.0,Berawan,87.0,1.6
12-09-2026,23:00,20.0,Berawan,87.0,1.6
