tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-09-2026,10:00,28.0,Cerah Berawan,51.0,10.1
17-09-2026,11:00,28.0,Cerah Berawan,51.0,10.1
17-09-2026,12:00,28.0,Cerah Berawan,51.0,10.1
17-09-2026,13:00,28.0,Cerah Berawan,51.0,10.1
17-09-2026,14:00,28.0,Cerah Berawan,51.0,10.1
17-09-2026,15:00,25.0,Berawan,66.0,10.1
17-09-2026,16:00,25.0,Berawan,66.0,10.1
17-09-2026,17:00,25.0,Berawan,66.0,10.1
17-09-2026,18:00,22.0,Berawan,80.0,2.5
17-09-2026,19:00,22.0,Berawan,80.0,2.5
17-09-2026,20:00,22.0,Berawan,80.0,2.5
17-09-2026,21:00,21.0,Cerah Berawan,83.0,4.4
17-09-2026,22:00,21.0,Cerah Berawan,83.0,4.4
17-09-2026,23:00,21.0,Cerah Berawan,83.0,4.4
