tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-07-2026,06:00,24.0,Cerah Berawan,53.0,5.8
22-07-2026,07:00,24.0,Cerah Berawan,53.0,5.8
22-07-2026,08:00,24.0,Cerah Berawan,53.0,5.8
22-07-2026,09:00,24.0,Cerah Berawan,53.0,5.8
22-07-2026,10:00,24.0,Cerah Berawan,53.0,5.8
22-07-2026,11:00,27.0,Cerah Berawan,41.0,6.4
22-07-2026,12:00,27.0,Cerah Berawan,41.0,6.4
22-07-2026,13:00,27.0,Cerah Berawan,41.0,6.4
22-07-2026,14:00,25.0,Cerah,51.0,6.7
22-07-2026,15:00,25.0,Cerah,51.0,6.7
22-07-2026,16:00,25.0,Cerah,51.0,6.7
22-07-2026,17:00,21.0,Cerah Berawan,73.0,9.7
22-07-2026,18:00,21.0,Cerah Berawan,73.0,9.7
22-07-2026,19:00,21.0,Cerah Berawan,73.0,9.7
22-07-2026,20:00,19.0,Cerah,83.0,11.2
22-07-2026,21:00,19.0,Cerah,83.0,11.2
22-07-2026,22:00,19.0,Cerah,83.0,11.2
22-07-2026,23:00,19.0,Cerah,83.0,11.2
