tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
06-09-2026,07:00,28.0,Cerah,39.0,7.9
06-09-2026,08:00,28.0,Cerah,39.0,7.9
06-09-2026,09:00,28.0,Cerah,39.0,7.9
06-09-2026,10:00,28.0,Cerah,39.0,7.9
06-09-2026,11:00,28.0,Cerah,39.0,7.9
06-09-2026,12:00,31.0,Cerah Berawan,30.0,7.4
06-09-2026,13:00,31.0,Cerah Berawan,30.0,7.4
06-09-2026,14:00,31.0,Cerah Berawan,30.0,7.4
06-09-2026,15:00,26.0,Cerah,43.0,3.5
06-09-2026,16:00,26.0,Cerah,43.0,3.5
06-09-2026,17:00,26.0,Cerah,43.0,3.5
06-09-2026,18:00,20.0,Cerah,72.0,9.0
06-09-2026,19:00,20.0,Cerah,72.0,9.0
06-09-2026,20:00,20.0,Cerah,72.0,9.0
06-09-2026,21:00,19.0,Cerah,73.0,8.7
06-09-2026,22:00,19.0,Cerah,73.0,8.7
06-09-2026,23:00,19.0,Cerah,73.0,8.7
