tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
16-08-2026,07:00,27.0,Cerah,58.0,7.0
16-08-2026,08:00,27.0,Cerah,58.0,7.0
16-08-2026,09:00,27.0,Cerah,58.0,7.0
16-08-2026,10:00,27.0,Cerah,58.0,7.0
16-08-2026,11:00,27.0,Cerah,58.0,7.0
16-08-2026,12:00,28.0,Cerah,52.0,7.8
16-08-2026,13:00,28.0,Cerah,52.0,7.8
16-08-2026,14:00,28.0,Cerah,52.0,7.8
16-08-2026,15:00,25.0,Cerah,65.0,5.3
16-08-2026,16:00,25.0,Cerah,65.0,5.3
16-08-2026,17:00,25.0,Cerah,65.0,5.3
16-08-2026,18:00,22.0,Cerah,82.0,2.7
16-08-2026,19:00,22.0,Cerah,82.0,2.7
16-08-2026,20:00,22.0,Cerah,82.0,2.7
16-08-2026,21:00,20.0,Cerah,88.0,2.9
16-08-2026,22:00,20.0,Cerah,88.0,2.9
16-08-2026,23:00,20.0,Cerah,88.0,2.9
