tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-08-2026,08:00,29.0,Cerah,40.0,10.7
14-08-2026,09:00,29.0,Cerah,40.0,10.7
14-08-2026,10:00,29.0,Cerah,40.0,10.7
14-08-2026,11:00,29.0,Cerah,40.0,10.7
14-08-2026,12:00,29.0,Cerah,40.0,10.7
14-08-2026,13:00,28.0,Cerah,49.0,8.6
14-08-2026,14:00,28.0,Cerah,49.0,8.6
14-08-2026,15:00,28.0,Cerah,49.0,8.6
14-08-2026,16:00,24.0,Cerah,63.0,1.2
14-08-2026,17:00,24.0,Cerah,63.0,1.2
14-08-2026,18:00,24.0,Cerah,63.0,1.2
14-08-2026,19:00,22.0,Cerah,77.0,4.1
14-08-2026,20:00,22.0,Cerah,77.0,4.1
14-08-2026,21:00,22.0,Cerah,77.0,4.1
14-08-2026,22:00,20.0,Cerah,87.0,1.0
14-08-2026,23:00,20.0,Cerah,87.0,1.0
