tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-09-2026,07:00,28.0,Berawan,24.0,11.6
05-09-2026,08:00,28.0,Berawan,24.0,11.6
05-09-2026,09:00,28.0,Berawan,24.0,11.6
05-09-2026,10:00,28.0,Berawan,24.0,11.6
05-09-2026,11:00,28.0,Berawan,24.0,11.6
05-09-2026,12:00,30.0,Cerah,18.0,14.0
05-09-2026,13:00,30.0,Cerah,18.0,14.0
05-09-2026,14:00,30.0,Cerah,18.0,14.0
05-09-2026,15:00,26.0,Cerah,29.0,18.3
05-09-2026,16:00,26.0,Cerah,29.0,18.3
05-09-2026,17:00,26.0,Cerah,29.0,18.3
05-09-2026,18:00,21.0,Cerah Berawan,45.0,16.0
05-09-2026,19:00,21.0,Cerah Berawan,45.0,16.0
05-09-2026,20:00,21.0,Cerah Berawan,45.0,16.0
05-09-2026,21:00,19.0,Cerah,52.0,11.4
05-09-2026,22:00,19.0,Cerah,52.0,11.4
05-09-2026,23:00,19.0,Cerah,52.0,11.4
