tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
29-07-2026,00:00,2026-07-29 00:00:00,20.9,80.0,0.0,4.5,2,Cerah Berawan
29-07-2026,01:00,2026-07-29 01:00:00,20.7,80.0,0.0,6.3,2,Cerah Berawan
29-07-2026,02:00,2026-07-29 02:00:00,19.7,85.0,0.0,5.7,1,Cerah Berawan
29-07-2026,03:00,2026-07-29 03:00:00,19.0,88.0,0.0,5.3,2,Cerah Berawan
29-07-2026,04:00,2026-07-29 04:00:00,18.7,89.0,0.0,3.5,1,Cerah Berawan
29-07-2026,05:00,2026-07-29 05:00:00,18.5,90.0,0.0,3.9,1,Cerah Berawan
29-07-2026,06:00,2026-07-29 06:00:00,18.5,89.0,0.0,4.3,1,Cerah Berawan
29-07-2026,07:00,2026-07-29 07:00:00,19.8,82.0,0.0,4.1,2,Cerah Berawan
29-07-2026,08:00,2026-07-29 08:00:00,21.6,74.0,0.0,3.1,3,Berawan
29-07-2026,09:00,2026-07-29 09:00:00,23.9,63.0,0.0,3.2,3,Berawan
29-07-2026,10:00,2026-07-29 10:00:00,26.5,51.0,0.0,5.0,2,Cerah Berawan
29-07-2026,11:00,2026-07-29 11:00:00,28.4,42.0,0.0,5.8,2,Cerah Berawan
29-07-2026,12:00,2026-07-29 12:00:00,30.1,38.0,0.0,7.3,2,Cerah Berawan
29-07-2026,13:00,2026-07-29 13:00:00,30.1,39.0,0.1,6.2,51,Hujan Ringan
29-07-2026,14:00,2026-07-29 14:00:00,29.9,41.0,0.3,8.4,51,Hujan Ringan
29-07-2026,15:00,2026-07-29 15:00:00,29.3,43.0,0.2,7.9,51,Hujan Ringan
29-07-2026,16:00,2026-07-29 16:00:00,28.6,46.0,0.1,6.2,51,Hujan Ringan
29-07-2026,17:00,2026-07-29 17:00:00,27.6,50.0,0.0,4.0,3,Berawan
29-07-2026,18:00,2026-07-29 18:00:00,26.6,53.0,0.0,2.5,3,Berawan
29-07-2026,19:00,2026-07-29 19:00:00,25.5,62.0,0.0,6.0,3,Berawan
29-07-2026,20:00,2026-07-29 20:00:00,25.0,64.0,0.1,2.0,51,Hujan Ringan
29-07-2026,21:00,2026-07-29 21:00:00,24.2,67.0,0.0,2.9,3,Berawan
29-07-2026,22:00,2026-07-29 22:00:00,23.9,69.0,0.0,0.5,0,Cerah
29-07-2026,23:00,2026-07-29 23:00:00,23.5,74.0,0.0,1.7,0,Cerah
