tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
21-08-2026,00:00,2026-08-21 00:00:00,22.6,80.0,0.0,2.3,0,Cerah
21-08-2026,01:00,2026-08-21 01:00:00,21.7,86.0,0.0,4.2,0,Cerah
21-08-2026,02:00,2026-08-21 02:00:00,20.2,95.0,0.0,3.5,2,Cerah Berawan
21-08-2026,03:00,2026-08-21 03:00:00,19.7,98.0,0.0,4.1,2,Cerah Berawan
21-08-2026,04:00,2026-08-21 04:00:00,19.5,98.0,0.0,3.2,1,Cerah Berawan
21-08-2026,05:00,2026-08-21 05:00:00,18.7,100,0.0,3.5,3,Berawan
21-08-2026,06:00,2026-08-21 06:00:00,18.4,99.0,0.0,3.6,3,Berawan
21-08-2026,07:00,2026-08-21 07:00:00,19.5,88.0,0.0,3.4,0,Cerah
21-08-2026,08:00,2026-08-21 08:00:00,22.8,68.0,0.0,1.8,0,Cerah
21-08-2026,09:00,2026-08-21 09:00:00,25.2,58.0,0.0,3.6,0,Cerah
21-08-2026,10:00,2026-08-21 10:00:00,27.5,49.0,0.0,4.4,0,Cerah
21-08-2026,11:00,2026-08-21 11:00:00,29.5,42.0,0.0,6.9,0,Cerah
21-08-2026,12:00,2026-08-21 12:00:00,30.9,36.0,0.0,8.8,0,Cerah
21-08-2026,13:00,2026-08-21 13:00:00,31.8,31.0,0.0,7.4,0,Cerah
21-08-2026,14:00,2026-08-21 14:00:00,31.8,31.0,0.0,8.1,0,Cerah
21-08-2026,15:00,2026-08-21 15:00:00,31.2,35.0,0.0,7.9,0,Cerah
21-08-2026,16:00,2026-08-21 16:00:00,30.5,36.0,0.0,4.9,2,Cerah Berawan
21-08-2026,17:00,2026-08-21 17:00:00,29.6,37.0,0.0,1.4,2,Cerah Berawan
21-08-2026,18:00,2026-08-21 18:00:00,28.3,40.0,0.0,4.0,1,Cerah Berawan
21-08-2026,19:00,2026-08-21 19:00:00,27.4,48.0,0.0,7.0,0,Cerah
21-08-2026,20:00,2026-08-21 20:00:00,26.0,53.0,0.0,3.7,0,Cerah
21-08-2026,21:00,2026-08-21 21:00:00,24.8,60.0,0.0,4.2,0,Cerah
21-08-2026,22:00,2026-08-21 22:00:00,24.0,65.0,0.0,3.1,0,Cerah
21-08-2026,23:00,2026-08-21 23:00:00,23.3,70.0,0.0,0.6,0,Cerah
