tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
11-09-2026,00:00,2026-09-11 00:00:00,21.9,84.0,0.0,2.8,1,Cerah Berawan
11-09-2026,01:00,2026-09-11 01:00:00,21.5,85.0,0.0,2.8,2,Cerah Berawan
11-09-2026,02:00,2026-09-11 02:00:00,20.6,93.0,0.0,5.9,3,Berawan
11-09-2026,03:00,2026-09-11 03:00:00,19.9,96.0,0.0,6.4,3,Berawan
11-09-2026,04:00,2026-09-11 04:00:00,19.3,97.0,0.0,7.3,3,Berawan
11-09-2026,05:00,2026-09-11 05:00:00,19.0,95.0,0.0,5.5,2,Cerah Berawan
11-09-2026,06:00,2026-09-11 06:00:00,18.4,97.0,0.0,4.5,2,Cerah Berawan
11-09-2026,07:00,2026-09-11 07:00:00,20.2,91.0,0.0,2.4,1,Cerah Berawan
11-09-2026,08:00,2026-09-11 08:00:00,22.7,78.0,0.0,1.9,1,Cerah Berawan
11-09-2026,09:00,2026-09-11 09:00:00,25.4,66.0,0.0,4.2,1,Cerah Berawan
11-09-2026,10:00,2026-09-11 10:00:00,27.3,57.0,0.0,5.8,0,Cerah
11-09-2026,11:00,2026-09-11 11:00:00,28.7,50.0,0.0,6.5,2,Cerah Berawan
11-09-2026,12:00,2026-09-11 12:00:00,30.2,44.0,0.0,6.3,1,Cerah Berawan
11-09-2026,13:00,2026-09-11 13:00:00,31.0,40.0,0.0,2.2,1,Cerah Berawan
11-09-2026,14:00,2026-09-11 14:00:00,31.4,39.0,0.0,3.8,1,Cerah Berawan
11-09-2026,15:00,2026-09-11 15:00:00,30.6,41.0,0.0,4.6,2,Cerah Berawan
11-09-2026,16:00,2026-09-11 16:00:00,29.7,44.0,0.0,3.6,2,Cerah Berawan
11-09-2026,17:00,2026-09-11 17:00:00,28.8,47.0,0.0,3.9,2,Cerah Berawan
11-09-2026,18:00,2026-09-11 18:00:00,27.0,57.0,0.0,4.2,3,Berawan
11-09-2026,19:00,2026-09-11 19:00:00,25.6,65.0,0.0,3.2,3,Berawan
11-09-2026,20:00,2026-09-11 20:00:00,24.6,70.0,0.0,4.2,3,Berawan
11-09-2026,21:00,2026-09-11 21:00:00,24.0,74.0,0.0,4.7,3,Berawan
11-09-2026,22:00,2026-09-11 22:00:00,23.4,79.0,0.0,2.5,3,Berawan
11-09-2026,23:00,2026-09-11 23:00:00,23.0,81.0,0.0,2.2,3,Berawan
