tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
28-07-2026,00:00,2026-07-28 00:00:00,20.4,79.0,0.0,6.5,1,Cerah Berawan
28-07-2026,01:00,2026-07-28 01:00:00,19.9,82.0,0.0,7.5,0,Cerah
28-07-2026,02:00,2026-07-28 02:00:00,18.5,88.0,0.0,6.5,1,Cerah Berawan
28-07-2026,03:00,2026-07-28 03:00:00,17.9,90.0,0.0,5.6,2,Cerah Berawan
28-07-2026,04:00,2026-07-28 04:00:00,17.4,90.0,0.0,4.5,2,Cerah Berawan
28-07-2026,05:00,2026-07-28 05:00:00,16.8,91.0,0.0,4.9,2,Cerah Berawan
28-07-2026,06:00,2026-07-28 06:00:00,16.3,92.0,0.0,4.7,3,Berawan
28-07-2026,07:00,2026-07-28 07:00:00,18.6,78.0,0.0,4.0,3,Berawan
28-07-2026,08:00,2026-07-28 08:00:00,21.2,66.0,0.0,1.8,3,Berawan
28-07-2026,09:00,2026-07-28 09:00:00,23.6,56.0,0.0,2.8,1,Cerah Berawan
28-07-2026,10:00,2026-07-28 10:00:00,26.0,49.0,0.0,5.2,1,Cerah Berawan
28-07-2026,11:00,2026-07-28 11:00:00,28.2,41.0,0.0,6.3,2,Cerah Berawan
28-07-2026,12:00,2026-07-28 12:00:00,30.0,34.0,0.0,7.0,1,Cerah Berawan
28-07-2026,13:00,2026-07-28 13:00:00,30.7,31.0,0.0,11.8,1,Cerah Berawan
28-07-2026,14:00,2026-07-28 14:00:00,30.2,38.0,0.0,13.7,3,Berawan
28-07-2026,15:00,2026-07-28 15:00:00,29.8,41.0,0.0,12.5,2,Cerah Berawan
28-07-2026,16:00,2026-07-28 16:00:00,29.4,40.0,0.0,10.4,3,Berawan
28-07-2026,17:00,2026-07-28 17:00:00,27.8,47.0,0.0,7.3,3,Berawan
28-07-2026,18:00,2026-07-28 18:00:00,26.5,51.0,0.0,3.9,3,Berawan
28-07-2026,19:00,2026-07-28 19:00:00,25.4,55.0,0.0,8.5,3,Berawan
28-07-2026,20:00,2026-07-28 20:00:00,24.1,64.0,0.0,9.1,3,Berawan
28-07-2026,21:00,2026-07-28 21:00:00,23.6,68.0,0.0,5.9,3,Berawan
28-07-2026,22:00,2026-07-28 22:00:00,23.0,70.0,0.0,3.8,2,Cerah Berawan
28-07-2026,23:00,2026-07-28 23:00:00,21.9,76.0,0.0,3.2,3,Berawan
