tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
09-06-2026,00:00,2026-06-09 00:00:00,20.3,93.0,0.0,6.8,3,Berawan
09-06-2026,01:00,2026-06-09 01:00:00,20.2,93.0,0.0,6.9,3,Berawan
09-06-2026,02:00,2026-06-09 02:00:00,19.0,97.0,0.0,5.5,2,Cerah Berawan
09-06-2026,03:00,2026-06-09 03:00:00,18.4,96.0,0.0,5.2,2,Cerah Berawan
09-06-2026,04:00,2026-06-09 04:00:00,17.5,99.0,0.0,5.0,3,Berawan
09-06-2026,05:00,2026-06-09 05:00:00,16.8,99.0,0.0,5.9,3,Berawan
09-06-2026,06:00,2026-06-09 06:00:00,16.2,99.0,0.0,6.4,3,Berawan
09-06-2026,07:00,2026-06-09 07:00:00,17.4,86.0,0.0,5.9,2,Cerah Berawan
09-06-2026,08:00,2026-06-09 08:00:00,20.4,70.0,0.0,2.3,2,Cerah Berawan
09-06-2026,09:00,2026-06-09 09:00:00,23.4,58.0,0.0,4.3,2,Cerah Berawan
09-06-2026,10:00,2026-06-09 10:00:00,25.7,51.0,0.0,5.3,0,Cerah
09-06-2026,11:00,2026-06-09 11:00:00,27.5,44.0,0.0,7.6,0,Cerah
09-06-2026,12:00,2026-06-09 12:00:00,28.8,39.0,0.0,10.4,0,Cerah
09-06-2026,13:00,2026-06-09 13:00:00,28.8,48.0,0.0,12.4,0,Cerah
09-06-2026,14:00,2026-06-09 14:00:00,28.4,52.0,0.0,11.9,0,Cerah
09-06-2026,15:00,2026-06-09 15:00:00,28.0,53.0,0.0,11.0,0,Cerah
09-06-2026,16:00,2026-06-09 16:00:00,27.1,57.0,0.0,9.5,0,Cerah
09-06-2026,17:00,2026-06-09 17:00:00,26.0,61.0,0.0,7.5,2,Cerah Berawan
09-06-2026,18:00,2026-06-09 18:00:00,24.8,67.0,0.0,3.9,2,Cerah Berawan
09-06-2026,19:00,2026-06-09 19:00:00,25.6,68.0,0.0,0.6,3,Berawan
09-06-2026,20:00,2026-06-09 20:00:00,25.2,71.0,0.0,1.7,3,Berawan
09-06-2026,21:00,2026-06-09 21:00:00,24.1,76.0,0.0,2.7,3,Berawan
09-06-2026,22:00,2026-06-09 22:00:00,22.9,80.0,0.0,2.7,3,Berawan
09-06-2026,23:00,2026-06-09 23:00:00,22.1,83.0,0.0,3.9,3,Berawan
