tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
09-09-2026,00:00,2026-09-09 00:00:00,22.0,81.0,0.0,7.0,1,Cerah Berawan
09-09-2026,01:00,2026-09-09 01:00:00,21.8,81.0,0.0,6.1,1,Cerah Berawan
09-09-2026,02:00,2026-09-09 02:00:00,21.1,81.0,0.0,8.1,1,Cerah Berawan
09-09-2026,03:00,2026-09-09 03:00:00,20.8,81.0,0.0,8.2,1,Cerah Berawan
09-09-2026,04:00,2026-09-09 04:00:00,20.6,81.0,0.0,8.3,1,Cerah Berawan
09-09-2026,05:00,2026-09-09 05:00:00,20.4,81.0,0.0,8.1,3,Berawan
09-09-2026,06:00,2026-09-09 06:00:00,20.3,81.0,0.0,7.3,2,Cerah Berawan
09-09-2026,07:00,2026-09-09 07:00:00,21.0,80.0,0.0,6.0,0,Cerah
09-09-2026,08:00,2026-09-09 08:00:00,23.0,72.0,0.0,5.3,1,Cerah Berawan
09-09-2026,09:00,2026-09-09 09:00:00,25.1,63.0,0.0,5.0,3,Berawan
09-09-2026,10:00,2026-09-09 10:00:00,27.2,55.0,0.0,5.6,2,Cerah Berawan
09-09-2026,11:00,2026-09-09 11:00:00,28.9,47.0,0.0,5.4,3,Berawan
09-09-2026,12:00,2026-09-09 12:00:00,30.2,41.0,0.0,5.0,2,Cerah Berawan
09-09-2026,13:00,2026-09-09 13:00:00,30.6,39.0,0.3,7.4,51,Hujan Ringan
09-09-2026,14:00,2026-09-09 14:00:00,29.5,44.0,0.8,9.0,53,Hujan Ringan
09-09-2026,15:00,2026-09-09 15:00:00,29.2,46.0,1.0,5.9,55,Hujan Ringan
09-09-2026,16:00,2026-09-09 16:00:00,28.2,50.0,0.7,7.2,53,Hujan Ringan
09-09-2026,17:00,2026-09-09 17:00:00,27.2,55.0,0.2,6.5,51,Hujan Ringan
09-09-2026,18:00,2026-09-09 18:00:00,25.7,65.0,0.1,5.5,51,Hujan Ringan
09-09-2026,19:00,2026-09-09 19:00:00,25.0,70.0,0.2,3.2,51,Hujan Ringan
09-09-2026,20:00,2026-09-09 20:00:00,23.7,80.0,0.8,5.2,53,Hujan Ringan
09-09-2026,21:00,2026-09-09 21:00:00,23.0,83.0,0.1,4.6,51,Hujan Ringan
09-09-2026,22:00,2026-09-09 22:00:00,22.6,86.0,0.1,3.9,51,Hujan Ringan
09-09-2026,23:00,2026-09-09 23:00:00,22.2,89.0,0.1,3.6,51,Hujan Ringan
