tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
06-06-2026,00:00,2026-06-06 00:00:00,21.2,91.0,0.0,3.8,1,Cerah Berawan
06-06-2026,01:00,2026-06-06 01:00:00,21.4,87.0,0.0,3.8,0,Cerah
06-06-2026,02:00,2026-06-06 02:00:00,20.6,90.0,0.0,1.8,0,Cerah
06-06-2026,03:00,2026-06-06 03:00:00,20.0,93.0,0.0,3.0,1,Cerah Berawan
06-06-2026,04:00,2026-06-06 04:00:00,19.6,93.0,0.0,3.5,2,Cerah Berawan
06-06-2026,05:00,2026-06-06 05:00:00,19.3,94.0,0.0,3.7,1,Cerah Berawan
06-06-2026,06:00,2026-06-06 06:00:00,19.0,96.0,0.0,4.0,0,Cerah
06-06-2026,07:00,2026-06-06 07:00:00,20.6,91.0,0.0,3.1,0,Cerah
06-06-2026,08:00,2026-06-06 08:00:00,23.1,79.0,0.0,1.5,0,Cerah
06-06-2026,09:00,2026-06-06 09:00:00,25.2,72.0,0.0,3.5,0,Cerah
06-06-2026,10:00,2026-06-06 10:00:00,27.2,65.0,0.0,5.5,0,Cerah
06-06-2026,11:00,2026-06-06 11:00:00,28.9,56.0,0.0,7.5,0,Cerah
06-06-2026,12:00,2026-06-06 12:00:00,30.1,48.0,0.0,8.2,1,Cerah Berawan
06-06-2026,13:00,2026-06-06 13:00:00,31.0,43.0,0.0,8.6,2,Cerah Berawan
06-06-2026,14:00,2026-06-06 14:00:00,31.3,40.0,0.0,8.8,2,Cerah Berawan
06-06-2026,15:00,2026-06-06 15:00:00,31.0,40.0,0.0,6.7,2,Cerah Berawan
06-06-2026,16:00,2026-06-06 16:00:00,30.0,44.0,0.0,4.5,3,Berawan
06-06-2026,17:00,2026-06-06 17:00:00,28.1,51.0,0.0,4.7,3,Berawan
06-06-2026,18:00,2026-06-06 18:00:00,26.9,58.0,0.0,2.4,3,Berawan
06-06-2026,19:00,2026-06-06 19:00:00,26.5,68.0,0.0,5.8,3,Berawan
06-06-2026,20:00,2026-06-06 20:00:00,25.3,76.0,0.0,6.2,2,Cerah Berawan
06-06-2026,21:00,2026-06-06 21:00:00,24.5,80.0,0.0,6.4,2,Cerah Berawan
06-06-2026,22:00,2026-06-06 22:00:00,23.8,83.0,0.0,7.9,3,Berawan
06-06-2026,23:00,2026-06-06 23:00:00,23.2,83.0,0.0,9.1,3,Berawan
