tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
07-06-2026,00:00,2026-06-07 00:00:00,22.4,86.0,0.0,8.8,2,Cerah Berawan
07-06-2026,01:00,2026-06-07 01:00:00,21.8,86.0,0.0,9.0,2,Cerah Berawan
07-06-2026,02:00,2026-06-07 02:00:00,20.9,89.0,0.0,7.2,1,Cerah Berawan
07-06-2026,03:00,2026-06-07 03:00:00,20.0,93.0,0.0,6.2,1,Cerah Berawan
07-06-2026,04:00,2026-06-07 04:00:00,19.2,96.0,0.0,6.5,2,Cerah Berawan
07-06-2026,05:00,2026-06-07 05:00:00,19.1,95.0,0.0,5.9,3,Berawan
07-06-2026,06:00,2026-06-07 06:00:00,18.6,97.0,0.0,6.0,3,Berawan
07-06-2026,07:00,2026-06-07 07:00:00,19.6,93.0,0.0,5.3,3,Berawan
07-06-2026,08:00,2026-06-07 08:00:00,22.0,81.0,0.0,6.0,3,Berawan
07-06-2026,09:00,2026-06-07 09:00:00,24.1,67.0,0.0,5.8,3,Berawan
07-06-2026,10:00,2026-06-07 10:00:00,25.9,58.0,0.0,6.2,2,Cerah Berawan
07-06-2026,11:00,2026-06-07 11:00:00,27.5,50.0,0.0,6.6,3,Berawan
07-06-2026,12:00,2026-06-07 12:00:00,28.9,45.0,0.0,7.6,2,Cerah Berawan
07-06-2026,13:00,2026-06-07 13:00:00,30.4,39.0,0.0,8.4,1,Cerah Berawan
07-06-2026,14:00,2026-06-07 14:00:00,30.5,38.0,0.0,8.6,1,Cerah Berawan
07-06-2026,15:00,2026-06-07 15:00:00,30.1,39.0,0.0,8.1,2,Cerah Berawan
07-06-2026,16:00,2026-06-07 16:00:00,28.7,44.0,0.0,9.6,1,Cerah Berawan
07-06-2026,17:00,2026-06-07 17:00:00,26.9,53.0,0.0,9.4,0,Cerah
07-06-2026,18:00,2026-06-07 18:00:00,25.4,61.0,0.0,5.4,0,Cerah
07-06-2026,19:00,2026-06-07 19:00:00,25.5,61.0,0.0,0.5,0,Cerah
07-06-2026,20:00,2026-06-07 20:00:00,24.8,68.0,0.0,1.8,0,Cerah
07-06-2026,21:00,2026-06-07 21:00:00,24.0,71.0,0.0,2.1,0,Cerah
07-06-2026,22:00,2026-06-07 22:00:00,22.7,76.0,0.0,4.0,0,Cerah
07-06-2026,23:00,2026-06-07 23:00:00,21.4,85.0,0.0,5.8,0,Cerah
