tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
23-07-2026,00:00,2026-07-23 00:00:00,25.6,67.0,0.0,5.5,0,Cerah
23-07-2026,01:00,2026-07-23 01:00:00,25.5,66.0,0.0,6.0,0,Cerah
23-07-2026,02:00,2026-07-23 02:00:00,24.9,69.0,0.0,5.5,0,Cerah
23-07-2026,03:00,2026-07-23 03:00:00,24.3,71.0,0.0,4.9,0,Cerah
23-07-2026,04:00,2026-07-23 04:00:00,23.7,73.0,0.0,3.6,0,Cerah
23-07-2026,05:00,2026-07-23 05:00:00,23.4,74.0,0.0,3.6,0,Cerah
23-07-2026,06:00,2026-07-23 06:00:00,23.1,75.0,0.0,3.0,2,Cerah Berawan
23-07-2026,07:00,2026-07-23 07:00:00,25.2,69.0,0.0,5.2,0,Cerah
23-07-2026,08:00,2026-07-23 08:00:00,27.4,59.0,0.0,6.5,0,Cerah
23-07-2026,09:00,2026-07-23 09:00:00,29.4,49.0,0.0,7.1,0,Cerah
23-07-2026,10:00,2026-07-23 10:00:00,31.2,43.0,0.0,6.6,0,Cerah
23-07-2026,11:00,2026-07-23 11:00:00,32.7,38.0,0.0,7.1,0,Cerah
23-07-2026,12:00,2026-07-23 12:00:00,33.9,35.0,0.0,6.2,1,Cerah Berawan
23-07-2026,13:00,2026-07-23 13:00:00,34.2,35.0,0.0,4.2,0,Cerah
23-07-2026,14:00,2026-07-23 14:00:00,33.9,37.0,0.0,3.5,0,Cerah
23-07-2026,15:00,2026-07-23 15:00:00,33.7,37.0,0.0,4.9,0,Cerah
23-07-2026,16:00,2026-07-23 16:00:00,32.6,39.0,0.0,6.4,0,Cerah
23-07-2026,17:00,2026-07-23 17:00:00,31.0,43.0,0.0,3.3,0,Cerah
23-07-2026,18:00,2026-07-23 18:00:00,29.4,47.0,0.0,3.6,0,Cerah
23-07-2026,19:00,2026-07-23 19:00:00,28.3,47.0,0.0,3.3,1,Cerah Berawan
23-07-2026,20:00,2026-07-23 20:00:00,27.5,50.0,0.0,4.8,1,Cerah Berawan
23-07-2026,21:00,2026-07-23 21:00:00,26.4,55.0,0.0,8.7,0,Cerah
23-07-2026,22:00,2026-07-23 22:00:00,25.7,60.0,0.0,7.7,0,Cerah
23-07-2026,23:00,2026-07-23 23:00:00,24.9,63.0,0.0,6.5,0,Cerah
