tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
16-07-2026,00:00,2026-07-16 00:00:00,25.4,74.0,0.0,7.0,0,Cerah
16-07-2026,01:00,2026-07-16 01:00:00,25.2,75.0,0.0,6.6,0,Cerah
16-07-2026,02:00,2026-07-16 02:00:00,24.7,74.0,0.0,9.0,1,Cerah Berawan
16-07-2026,03:00,2026-07-16 03:00:00,24.5,73.0,0.0,6.2,0,Cerah
16-07-2026,04:00,2026-07-16 04:00:00,24.3,73.0,0.0,2.0,0,Cerah
16-07-2026,05:00,2026-07-16 05:00:00,24.0,74.0,0.0,1.0,0,Cerah
16-07-2026,06:00,2026-07-16 06:00:00,23.8,74.0,0.0,2.0,0,Cerah
16-07-2026,07:00,2026-07-16 07:00:00,25.7,67.0,0.0,3.0,0,Cerah
16-07-2026,08:00,2026-07-16 08:00:00,28.0,60.0,0.0,3.1,0,Cerah
16-07-2026,09:00,2026-07-16 09:00:00,30.7,50.0,0.0,9.5,0,Cerah
16-07-2026,10:00,2026-07-16 10:00:00,32.2,42.0,0.0,15.8,0,Cerah
16-07-2026,11:00,2026-07-16 11:00:00,32.9,41.0,0.0,18.7,0,Cerah
16-07-2026,12:00,2026-07-16 12:00:00,33.1,40.0,0.0,19.8,2,Cerah Berawan
16-07-2026,13:00,2026-07-16 13:00:00,33.0,36.0,0.0,21.4,1,Cerah Berawan
16-07-2026,14:00,2026-07-16 14:00:00,32.6,41.0,0.0,19.7,1,Cerah Berawan
16-07-2026,15:00,2026-07-16 15:00:00,32.3,45.0,0.0,16.8,2,Cerah Berawan
16-07-2026,16:00,2026-07-16 16:00:00,31.5,49.0,0.0,15.0,1,Cerah Berawan
16-07-2026,17:00,2026-07-16 17:00:00,30.3,50.0,0.0,13.7,1,Cerah Berawan
16-07-2026,18:00,2026-07-16 18:00:00,29.2,50.0,0.0,12.1,1,Cerah Berawan
16-07-2026,19:00,2026-07-16 19:00:00,29.1,62.0,0.0,12.0,0,Cerah
16-07-2026,20:00,2026-07-16 20:00:00,28.5,69.0,0.0,8.6,0,Cerah
16-07-2026,21:00,2026-07-16 21:00:00,28.0,73.0,0.0,5.2,0,Cerah
16-07-2026,22:00,2026-07-16 22:00:00,27.5,76.0,0.0,0.6,0,Cerah
16-07-2026,23:00,2026-07-16 23:00:00,26.7,78.0,0.0,5.4,0,Cerah
