tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
01-09-2026,00:00,2026-09-01 00:00:00,26.7,77.0,0.0,8.0,0,Cerah
01-09-2026,01:00,2026-09-01 01:00:00,26.6,73.0,0.0,6.5,2,Cerah Berawan
01-09-2026,02:00,2026-09-01 02:00:00,25.9,76.0,0.0,1.1,2,Cerah Berawan
01-09-2026,03:00,2026-09-01 03:00:00,25.2,78.0,0.0,4.9,2,Cerah Berawan
01-09-2026,04:00,2026-09-01 04:00:00,24.7,80.0,0.0,6.0,3,Berawan
01-09-2026,05:00,2026-09-01 05:00:00,24.5,81.0,0.0,4.4,3,Berawan
01-09-2026,06:00,2026-09-01 06:00:00,24.2,83.0,0.0,1.5,2,Cerah Berawan
01-09-2026,07:00,2026-09-01 07:00:00,26.3,73.0,0.0,2.3,1,Cerah Berawan
01-09-2026,08:00,2026-09-01 08:00:00,29.0,58.0,0.0,2.3,0,Cerah
01-09-2026,09:00,2026-09-01 09:00:00,31.8,47.0,0.0,10.5,0,Cerah
01-09-2026,10:00,2026-09-01 10:00:00,33.1,46.0,0.0,16.0,0,Cerah
01-09-2026,11:00,2026-09-01 11:00:00,34.0,44.0,0.0,15.9,0,Cerah
01-09-2026,12:00,2026-09-01 12:00:00,34.7,43.0,0.0,15.3,0,Cerah
01-09-2026,13:00,2026-09-01 13:00:00,34.8,42.0,0.0,15.6,0,Cerah
01-09-2026,14:00,2026-09-01 14:00:00,34.8,43.0,0.0,13.5,0,Cerah
01-09-2026,15:00,2026-09-01 15:00:00,33.8,47.0,0.0,13.3,0,Cerah
01-09-2026,16:00,2026-09-01 16:00:00,32.5,49.0,0.0,15.8,0,Cerah
01-09-2026,17:00,2026-09-01 17:00:00,30.6,56.0,0.0,16.0,0,Cerah
01-09-2026,18:00,2026-09-01 18:00:00,28.9,68.0,0.0,15.9,0,Cerah
01-09-2026,19:00,2026-09-01 19:00:00,29.0,69.0,0.0,14.9,0,Cerah
01-09-2026,20:00,2026-09-01 20:00:00,28.9,69.0,0.0,13.2,0,Cerah
01-09-2026,21:00,2026-09-01 21:00:00,28.8,71.0,0.0,11.0,1,Cerah Berawan
01-09-2026,22:00,2026-09-01 22:00:00,28.2,74.0,0.0,3.1,1,Cerah Berawan
01-09-2026,23:00,2026-09-01 23:00:00,26.9,77.0,0.0,5.6,0,Cerah
