tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
09-09-2026,00:00,2026-09-09 00:00:00,26.5,76.0,0.0,2.6,0,Cerah
09-09-2026,01:00,2026-09-09 01:00:00,26.4,77.0,0.0,1.5,0,Cerah
09-09-2026,02:00,2026-09-09 02:00:00,25.8,79.0,0.0,0.6,0,Cerah
09-09-2026,03:00,2026-09-09 03:00:00,25.3,81.0,0.0,2.2,0,Cerah
09-09-2026,04:00,2026-09-09 04:00:00,25.0,81.0,0.0,3.5,0,Cerah
09-09-2026,05:00,2026-09-09 05:00:00,24.9,81.0,0.0,4.0,2,Cerah Berawan
09-09-2026,06:00,2026-09-09 06:00:00,24.6,81.0,0.0,4.2,1,Cerah Berawan
09-09-2026,07:00,2026-09-09 07:00:00,26.8,67.0,0.0,4.3,1,Cerah Berawan
09-09-2026,08:00,2026-09-09 08:00:00,28.6,59.0,0.0,6.1,1,Cerah Berawan
09-09-2026,09:00,2026-09-09 09:00:00,30.6,51.0,0.0,7.6,1,Cerah Berawan
09-09-2026,10:00,2026-09-09 10:00:00,32.4,45.0,0.0,6.7,2,Cerah Berawan
09-09-2026,11:00,2026-09-09 11:00:00,34.0,41.0,0.0,4.3,1,Cerah Berawan
09-09-2026,12:00,2026-09-09 12:00:00,35.5,37.0,0.0,2.7,0,Cerah
09-09-2026,13:00,2026-09-09 13:00:00,35.5,39.0,0.0,11.9,0,Cerah
09-09-2026,14:00,2026-09-09 14:00:00,34.5,44.0,0.1,14.2,51,Hujan Ringan
09-09-2026,15:00,2026-09-09 15:00:00,33.4,48.0,0.3,13.6,51,Hujan Ringan
09-09-2026,16:00,2026-09-09 16:00:00,32.1,53.0,0.5,15.0,53,Hujan Ringan
09-09-2026,17:00,2026-09-09 17:00:00,30.5,58.0,0.1,16.9,51,Hujan Ringan
09-09-2026,18:00,2026-09-09 18:00:00,29.5,63.0,0.0,13.7,2,Cerah Berawan
09-09-2026,19:00,2026-09-09 19:00:00,29.6,63.0,0.0,12.2,3,Berawan
09-09-2026,20:00,2026-09-09 20:00:00,29.2,64.0,0.0,7.7,2,Cerah Berawan
09-09-2026,21:00,2026-09-09 21:00:00,27.4,74.0,0.0,7.2,3,Berawan
09-09-2026,22:00,2026-09-09 22:00:00,25.7,90.0,0.6,11.2,53,Hujan Ringan
09-09-2026,23:00,2026-09-09 23:00:00,26.0,88.0,0.1,7.5,51,Hujan Ringan
