tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
22-08-2026,00:00,2026-08-22 00:00:00,26.1,77.0,0.0,2.8,0,Cerah
22-08-2026,01:00,2026-08-22 01:00:00,25.8,78.0,0.0,1.1,0,Cerah
22-08-2026,02:00,2026-08-22 02:00:00,24.8,83.0,0.0,4.0,0,Cerah
22-08-2026,03:00,2026-08-22 03:00:00,24.0,85.0,0.0,3.9,0,Cerah
22-08-2026,04:00,2026-08-22 04:00:00,23.5,88.0,0.0,2.7,0,Cerah
22-08-2026,05:00,2026-08-22 05:00:00,23.2,89.0,0.0,2.9,0,Cerah
22-08-2026,06:00,2026-08-22 06:00:00,22.9,89.0,0.0,0.4,0,Cerah
22-08-2026,07:00,2026-08-22 07:00:00,25.2,76.0,0.0,2.1,0,Cerah
22-08-2026,08:00,2026-08-22 08:00:00,28.1,60.0,0.0,3.2,0,Cerah
22-08-2026,09:00,2026-08-22 09:00:00,30.6,50.0,0.0,3.7,0,Cerah
22-08-2026,10:00,2026-08-22 10:00:00,32.3,46.0,0.0,7.2,0,Cerah
22-08-2026,11:00,2026-08-22 11:00:00,33.5,43.0,0.0,7.7,0,Cerah
22-08-2026,12:00,2026-08-22 12:00:00,34.2,43.0,0.0,8.6,0,Cerah
22-08-2026,13:00,2026-08-22 13:00:00,34.1,43.0,0.0,12.4,0,Cerah
22-08-2026,14:00,2026-08-22 14:00:00,33.9,44.0,0.0,11.6,0,Cerah
22-08-2026,15:00,2026-08-22 15:00:00,33.2,46.0,0.0,13.0,0,Cerah
22-08-2026,16:00,2026-08-22 16:00:00,32.4,47.0,0.0,14.0,0,Cerah
22-08-2026,17:00,2026-08-22 17:00:00,30.8,54.0,0.0,13.8,1,Cerah Berawan
22-08-2026,18:00,2026-08-22 18:00:00,29.1,64.0,0.0,12.9,2,Cerah Berawan
22-08-2026,19:00,2026-08-22 19:00:00,29.0,65.0,0.0,10.9,3,Berawan
22-08-2026,20:00,2026-08-22 20:00:00,28.4,68.0,0.0,9.1,3,Berawan
22-08-2026,21:00,2026-08-22 21:00:00,28.2,69.0,0.0,7.7,2,Cerah Berawan
22-08-2026,22:00,2026-08-22 22:00:00,27.7,70.0,0.0,6.7,1,Cerah Berawan
22-08-2026,23:00,2026-08-22 23:00:00,26.8,72.0,0.0,5.3,0,Cerah
