tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
25-08-2026,00:00,2026-08-25 00:00:00,25.4,73.0,0.0,3.7,0,Cerah
25-08-2026,01:00,2026-08-25 01:00:00,25.3,72.0,0.0,2.4,0,Cerah
25-08-2026,02:00,2026-08-25 02:00:00,24.4,75.0,0.0,4.7,0,Cerah
25-08-2026,03:00,2026-08-25 03:00:00,23.9,77.0,0.0,2.8,0,Cerah
25-08-2026,04:00,2026-08-25 04:00:00,23.7,77.0,0.0,3.6,0,Cerah
25-08-2026,05:00,2026-08-25 05:00:00,23.3,79.0,0.0,4.4,0,Cerah
25-08-2026,06:00,2026-08-25 06:00:00,22.8,83.0,0.0,4.0,0,Cerah
25-08-2026,07:00,2026-08-25 07:00:00,25.1,70.0,0.0,1.2,0,Cerah
25-08-2026,08:00,2026-08-25 08:00:00,27.9,56.0,0.0,3.9,0,Cerah
25-08-2026,09:00,2026-08-25 09:00:00,30.6,44.0,0.0,5.3,0,Cerah
25-08-2026,10:00,2026-08-25 10:00:00,33.1,38.0,0.0,3.4,0,Cerah
25-08-2026,11:00,2026-08-25 11:00:00,34.9,33.0,0.0,3.1,0,Cerah
25-08-2026,12:00,2026-08-25 12:00:00,36.3,29.0,0.0,3.2,0,Cerah
25-08-2026,13:00,2026-08-25 13:00:00,37.3,27.0,0.0,6.1,0,Cerah
25-08-2026,14:00,2026-08-25 14:00:00,36.9,31.0,0.0,13.4,0,Cerah
25-08-2026,15:00,2026-08-25 15:00:00,34.9,40.0,0.0,18.8,0,Cerah
25-08-2026,16:00,2026-08-25 16:00:00,33.1,46.0,0.0,18.6,0,Cerah
25-08-2026,17:00,2026-08-25 17:00:00,31.0,57.0,0.0,18.3,0,Cerah
25-08-2026,18:00,2026-08-25 18:00:00,29.1,67.0,0.0,17.9,0,Cerah
25-08-2026,19:00,2026-08-25 19:00:00,29.2,67.0,0.0,14.0,0,Cerah
25-08-2026,20:00,2026-08-25 20:00:00,29.0,65.0,0.0,10.3,0,Cerah
25-08-2026,21:00,2026-08-25 21:00:00,28.4,65.0,0.0,2.9,0,Cerah
25-08-2026,22:00,2026-08-25 22:00:00,27.6,67.0,0.0,2.0,0,Cerah
25-08-2026,23:00,2026-08-25 23:00:00,26.8,69.0,0.0,3.0,0,Cerah
