tanggal,jam,observed_datetime,temp_c,rh_pct,rain_mm,wind_kmh,weather_code,category
15-06-2026,00:00,2026-06-15 00:00:00,25.6,75.0,0.0,7.8,1,Cerah Berawan
15-06-2026,01:00,2026-06-15 01:00:00,25.4,77.0,0.0,4.9,3,Berawan
15-06-2026,02:00,2026-06-15 02:00:00,25.1,81.0,0.0,4.9,2,Cerah Berawan
15-06-2026,03:00,2026-06-15 03:00:00,25.5,81.0,0.0,0.5,2,Cerah Berawan
15-06-2026,04:00,2026-06-15 04:00:00,25.2,80.0,0.0,4.0,1,Cerah Berawan
15-06-2026,05:00,2026-06-15 05:00:00,24.7,82.0,0.0,6.4,0,Cerah
15-06-2026,06:00,2026-06-15 06:00:00,24.0,86.0,0.0,3.2,1,Cerah Berawan
15-06-2026,07:00,2026-06-15 07:00:00,26.2,80.0,0.0,4.7,0,Cerah
15-06-2026,08:00,2026-06-15 08:00:00,28.4,72.0,0.0,5.9,0,Cerah
15-06-2026,09:00,2026-06-15 09:00:00,30.2,62.0,0.0,7.1,2,Cerah Berawan
15-06-2026,10:00,2026-06-15 10:00:00,31.5,58.0,0.0,7.2,3,Berawan
15-06-2026,11:00,2026-06-15 11:00:00,32.7,53.0,0.0,2.1,3,Berawan
15-06-2026,12:00,2026-06-15 12:00:00,33.7,47.0,0.0,0.8,2,Cerah Berawan
15-06-2026,13:00,2026-06-15 13:00:00,34.2,45.0,0.1,10.8,51,Hujan Ringan
15-06-2026,14:00,2026-06-15 14:00:00,33.4,48.0,0.4,11.5,51,Hujan Ringan
15-06-2026,15:00,2026-06-15 15:00:00,33.0,49.0,0.1,11.2,51,Hujan Ringan
15-06-2026,16:00,2026-06-15 16:00:00,32.2,52.0,0.0,9.7,1,Cerah Berawan
15-06-2026,17:00,2026-06-15 17:00:00,31.0,57.0,0.0,10.4,0,Cerah
15-06-2026,18:00,2026-06-15 18:00:00,29.8,58.0,0.0,9.6,0,Cerah
15-06-2026,19:00,2026-06-15 19:00:00,30.1,58.0,0.0,11.2,0,Cerah
15-06-2026,20:00,2026-06-15 20:00:00,29.1,67.0,0.0,5.2,0,Cerah
15-06-2026,21:00,2026-06-15 21:00:00,28.5,73.0,0.0,0.7,0,Cerah
15-06-2026,22:00,2026-06-15 22:00:00,27.6,76.0,0.0,3.8,0,Cerah
15-06-2026,23:00,2026-06-15 23:00:00,26.8,80.0,0.0,3.2,1,Cerah Berawan
