jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,82.5,Tinggi,20.1,+/-2.42,80.87,+/-4.8,0.0,+/-0.0,20.1,+/-2.42,94.1,0.0,5.9,0.0,0.0,0.0,2.42,4.8,0.0,2.42,9,0.7778,0.0,0.0
01:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,83.3,Tinggi,18.6,+/-1.01,81.77,+/-3.1,0.0,+/-0.0,18.6,+/-1.01,94.1,0.0,5.9,0.0,0.0,0.0,1.01,3.1,0.0,1.01,9,0.7778,0.0,0.0
02:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,75.2,Sedang,17.95,+/-1.1,79.45,+/-4.48,0.0,+/-0.0,17.95,+/-1.1,62.2,16.7,21.1,0.0,0.0,0.0,1.1,4.48,0.0,1.1,9,0.7778,0.0,0.0
03:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.3,Sedang,17.3,+/-1.14,75.47,+/-8.46,0.0,+/-0.0,17.3,+/-1.14,43.7,35.2,21.1,0.0,0.0,0.0,1.14,8.46,0.0,1.14,9,0.7778,0.0,0.0
04:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.0,Sedang,16.88,+/-1.18,71.6,+/-11.37,0.0,+/-0.0,16.88,+/-1.18,43.7,35.2,21.1,0.0,0.0,0.0,1.18,11.37,0.0,1.18,9,0.7778,0.0,0.0
05:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.6,Sedang,16.66,+/-1.19,69.81,+/-13.84,0.0,+/-0.0,16.66,+/-1.19,58.9,35.2,5.9,0.0,0.0,0.0,1.19,13.84,0.0,1.19,9,0.7778,0.0,0.0
06:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.0,Sedang,17.84,+/-2.5,68.74,+/-15.76,0.0,+/-0.0,17.84,+/-2.5,42.5,51.6,5.9,0.0,0.0,0.0,2.5,15.76,0.0,2.5,9,0.7778,0.0,0.0
07:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,18.66,+/-0.92,63.98,+/-10.74,0.0,+/-0.0,18.66,+/-0.92,42.5,51.6,5.9,0.0,0.0,0.0,0.92,10.74,0.0,0.92,9,0.7778,0.0,0.0
08:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.0,Sedang,21.7,+/-0.63,51.08,+/-10.87,0.0,+/-0.0,21.7,+/-0.63,43.7,50.4,5.9,0.0,0.0,0.0,0.63,10.87,0.0,0.63,9,0.7778,0.0,0.0
09:00,7,9.0052,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.4,Sedang,24.83,+/-0.86,40.14,+/-8.52,0.0,+/-0.0,24.83,+/-0.86,42.5,51.6,5.9,0.0,0.0,0.0,0.86,8.52,0.0,0.86,9,0.7778,0.0,0.0
