jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,81.1,Tinggi,21.48,+/-1.97,93.49,+/-1.49,0.0,+/-0.0,21.48,+/-1.97,12.9,0.0,87.1,0.0,0.0,0.0,1.97,1.49,0.0,1.97,9,0.7778,0.0,0.0
01:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.3,Sedang,21.05,+/-2.04,93.8,+/-1.58,0.0,+/-0.0,21.05,+/-2.04,12.9,31.1,56.0,0.0,0.0,0.0,2.04,1.58,0.0,2.04,9,0.7778,0.0,0.0
02:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,20.73,+/-2.08,93.64,+/-1.86,0.0,+/-0.0,20.73,+/-2.08,12.9,47.8,39.3,0.0,0.0,0.0,2.08,1.86,0.0,2.08,9,0.7778,0.0,0.0
03:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,20.46,+/-2.03,93.47,+/-1.46,0.0,+/-0.0,20.46,+/-2.03,12.9,47.8,39.3,0.0,0.0,0.0,2.03,1.46,0.0,2.03,9,0.7778,0.0,0.0
04:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,20.24,+/-1.94,93.17,+/-1.29,0.0,+/-0.0,20.24,+/-1.94,12.9,51.5,35.6,0.0,0.0,0.0,1.94,1.29,0.0,1.94,9,0.7778,0.0,0.0
05:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.0,Sedang,20.07,+/-1.85,93.18,+/-0.9,0.0,+/-0.0,20.07,+/-1.85,29.6,0.0,70.4,0.0,0.0,0.0,1.85,0.9,0.0,1.85,9,0.7778,0.0,0.0
06:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.0,Sedang,19.92,+/-1.76,93.51,+/-1.11,0.0,+/-0.0,19.92,+/-1.76,12.9,16.7,70.4,0.0,0.0,0.0,1.76,1.11,0.0,1.76,9,0.7778,0.0,0.0
07:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.1,Sedang,20.66,+/-1.59,91.33,+/-0.96,0.0,+/-0.0,20.66,+/-1.59,12.9,16.7,70.4,0.0,0.0,0.0,1.59,0.96,0.0,1.59,9,0.7778,0.0,0.0
08:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.6,Sedang,22.33,+/-1.61,85.48,+/-2.51,0.0,+/-0.0,22.33,+/-1.61,12.9,18.4,68.7,0.0,0.0,0.0,1.61,2.51,0.0,1.61,9,0.7778,0.0,0.0
09:00,7,8.9164,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.3,Sedang,24.29,+/-1.68,76.11,+/-4.09,0.0,+/-0.0,23.61,+/-0.89,12.9,34.8,52.3,0.0,0.0,0.0,1.68,4.09,0.0,0.89,9,0.7778,0.0,0.0
