tanggal_target,lokasi,jam1,jumlah_sumber1,bobot_total1,coverage1,sumber1,dominant1,confidence_score1,confidence_label1,temp1,rh1,rain1,hi1,cerah1,cerah_berawan1,berawan1,hujan_ringan1,hujan_sedang1,hujan_lebat1,jam2,jumlah_sumber2,bobot_total2,coverage2,sumber2,dominant2,confidence_score2,confidence_label2,temp2,rh2,rain2,hi2,cerah2,cerah_berawan2,berawan2,hujan_ringan2,hujan_sedang2,hujan_lebat2,jam3,jumlah_sumber3,bobot_total3,coverage3,sumber3,dominant3,confidence_score3,confidence_label3,temp3,rh3,rain3,hi3,cerah3,cerah_berawan3,berawan3,hujan_ringan3,hujan_sedang3,hujan_lebat3,jam4,jumlah_sumber4,bobot_total4,coverage4,sumber4,dominant4,confidence_score4,confidence_label4,temp4,rh4,rain4,hi4,cerah4,cerah_berawan4,berawan4,hujan_ringan4,hujan_sedang4,hujan_lebat4,jam5,jumlah_sumber5,bobot_total5,coverage5,sumber5,dominant5,confidence_score5,confidence_label5,temp5,rh5,rain5,hi5,cerah5,cerah_berawan5,berawan5,hujan_ringan5,hujan_sedang5,hujan_lebat5
30-04-2026,"Dago, Bandung",10:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.5,Tinggi,26.27,70.78,0.21,26.02 +/-0.57,0.0,11.9,65.2,22.9,0.0,0.0,13:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,79.9,Sedang,26.5,75.28,1.12,28.27 +/-4.71,0.0,0.0,29.3,36.5,11.4,22.7,16:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,83.9,Tinggi,25.44,80.81,0.19,25.05 +/-1.92,0.0,0.0,28.3,48.3,11.4,11.9,19:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.8,Tinggi,23.23,92.43,0.04,22.69 +/-1.16,0.0,11.4,53.9,22.2,12.5,0.0,22:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,91.3,Tinggi,22.58,95.14,0.12,22.58 +/-1.88,0.0,0.0,76.1,23.9,0.0,0.0
