jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.0,Sedang,21.78,+/-1.83,89.91,+/-3.75,0.08,+/-0.14,21.78,+/-1.83,0.0,33.7,39.1,27.2,0.0,0.0,1.83,3.75,0.14,1.83,9,0.7778,0.0,0.0
01:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.0,Sedang,21.59,+/-1.92,91.28,+/-0.45,0.07,+/-0.13,21.59,+/-1.92,0.0,50.3,22.5,27.2,0.0,0.0,1.92,0.45,0.13,1.92,9,0.7778,0.0,0.0
02:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.0,Sedang,21.36,+/-2.0,90.16,+/-1.0,0.17,+/-0.44,21.36,+/-2.0,29.9,51.5,6.1,12.5,0.0,0.0,2.0,1.0,0.44,2.0,9,0.7778,0.0,0.0
03:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.9,Sedang,21.09,+/-2.06,89.59,+/-1.66,0.17,+/-0.44,21.09,+/-2.06,29.9,51.5,6.1,12.5,0.0,0.0,2.06,1.66,0.44,2.06,9,0.7778,0.0,0.0
04:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.9,Sedang,20.77,+/-2.03,89.66,+/-2.08,0.17,+/-0.44,20.77,+/-2.03,29.9,51.5,6.1,12.5,0.0,0.0,2.03,2.08,0.44,2.03,9,0.7778,0.0,0.0
05:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,20.41,+/-1.92,90.32,+/-2.01,0.03,+/-0.07,20.41,+/-1.92,29.9,51.5,6.1,12.5,0.0,0.0,1.92,2.01,0.07,1.92,9,0.7778,0.0,0.0
06:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.7,Sedang,19.4,+/-1.09,90.24,+/-0.96,0.03,+/-0.07,19.4,+/-1.09,29.9,51.5,6.1,12.5,0.0,0.0,1.09,0.96,0.07,1.09,9,0.7778,0.0,0.0
07:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.4,Sedang,20.48,+/-0.6,85.61,+/-3.74,0.03,+/-0.07,20.48,+/-0.6,31.2,50.2,6.1,12.5,0.0,0.0,0.6,3.74,0.07,0.6,9,0.7778,0.0,0.0
08:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.5,Sedang,22.43,+/-0.58,75.95,+/-6.2,0.0,+/-0.0,22.43,+/-0.58,59.0,34.9,6.1,0.0,0.0,0.0,0.58,6.2,0.0,0.58,9,0.7778,0.0,0.0
09:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.0,Sedang,25.25,+/-1.69,65.65,+/-7.67,0.0,+/-0.0,25.63,+/-2.45,43.7,34.9,21.3,0.0,0.0,0.0,1.69,7.67,0.0,2.45,9,0.7778,0.0,0.0
10:00,7,8.9297,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.9,Sedang,27.27,+/-2.01,53.49,+/-4.36,0.0,+/-0.0,27.92,+/-2.65,59.0,34.9,6.1,0.0,0.0,0.0,2.01,4.36,0.0,2.65,9,0.7778,0.0,0.0
11:00,9,10.5618,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.8,Tinggi,28.97,+/-2.07,45.4,+/-4.81,0.0,+/-0.0,29.37,+/-2.7,58.4,36.5,5.1,0.0,0.0,0.0,2.07,4.81,0.0,2.7,9,1.0,33.33,180.0
12:00,9,10.8294,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.3,Tinggi,29.95,+/-2.16,40.56,+/-4.57,0.0,+/-0.0,29.44,+/-1.84,44.8,50.2,5.0,0.0,0.0,0.0,2.16,4.57,0.0,1.84,9,1.0,20.0,120.0
13:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.7,Tinggi,30.37,+/-2.08,38.8,+/-4.46,0.0,+/-0.0,29.88,+/-1.69,20.4,62.1,17.5,0.0,0.0,0.0,2.08,4.46,0.0,1.69,9,1.0,6.67,60.0
14:00,9,11.8972,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.6,Tinggi,30.13,+/-1.88,40.22,+/-4.36,0.04,+/-0.11,29.65,+/-1.36,23.1,46.1,16.9,13.9,0.0,0.0,1.88,4.36,0.11,1.36,9,1.0,0.0,0.0
15:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.9,Tinggi,28.76,+/-1.33,46.85,+/-1.17,0.05,+/-0.11,28.9,+/-1.3,10.6,34.3,40.7,14.4,0.0,0.0,1.33,1.17,0.11,1.3,9,1.0,6.67,60.0
16:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,84.5,Tinggi,28.37,+/-2.41,51.38,+/-10.96,0.07,+/-0.12,28.9,+/-2.93,11.8,9.7,52.4,26.0,0.0,0.0,2.41,10.96,0.12,2.93,9,1.0,6.67,60.0
17:00,9,11.8972,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.8,Tinggi,27.09,+/-2.41,57.51,+/-10.94,0.02,+/-0.04,26.62,+/-2.03,0.0,37.3,41.9,20.8,0.0,0.0,2.41,10.94,0.04,2.03,9,1.0,0.0,0.0
18:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,81.7,Tinggi,24.95,+/-1.87,64.82,+/-11.03,0.07,+/-0.13,24.96,+/-1.89,0.0,40.0,27.0,33.0,0.0,0.0,1.87,11.03,0.13,1.89,9,1.0,6.67,60.0
19:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,81.1,Tinggi,24.15,+/-2.46,72.5,+/-10.28,0.11,+/-0.26,24.66,+/-3.34,22.0,38.8,17.6,21.6,0.0,0.0,2.46,10.28,0.26,3.34,9,1.0,6.67,60.0
20:00,9,11.8972,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.5,Tinggi,23.3,+/-1.92,77.27,+/-7.74,0.07,+/-0.19,22.73,+/-1.32,24.7,59.3,4.6,11.4,0.0,0.0,1.92,7.74,0.19,1.32,9,1.0,0.0,0.0
21:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.2,Tinggi,22.75,+/-1.53,80.39,+/-6.92,0.03,+/-0.04,22.75,+/-1.53,10.6,60.0,17.5,11.8,0.0,0.0,1.53,6.92,0.04,1.53,9,1.0,6.67,60.0
22:00,9,11.4898,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,92.1,Tinggi,21.37,+/-1.1,83.47,+/-6.77,0.01,+/-0.03,21.37,+/-1.1,0.0,21.4,78.6,0.0,0.0,0.0,1.1,6.77,0.03,1.1,9,1.0,6.67,60.0
23:00,9,11.8972,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,92.8,Tinggi,21.32,+/-1.81,84.47,+/-6.8,0.01,+/-0.03,21.32,+/-1.81,0.0,11.2,79.4,9.4,0.0,0.0,1.81,6.8,0.03,1.81,9,1.0,0.0,0.0
