jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.6,Sedang,21.91,+/-1.95,90.55,+/-1.39,0.0,+/-0.0,21.91,+/-1.95,12.5,30.7,56.7,0.0,0.0,0.0,1.95,1.39,0.0,1.95,9,0.7778,0.0,0.0
01:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.5,Sedang,21.68,+/-2.05,89.19,+/-1.74,0.0,+/-0.0,21.68,+/-2.05,27.1,16.2,56.7,0.0,0.0,0.0,2.05,1.74,0.0,2.05,9,0.7778,0.0,0.0
02:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.4,Sedang,21.3,+/-2.17,89.85,+/-1.72,0.0,+/-0.0,21.3,+/-2.17,27.1,16.2,56.7,0.0,0.0,0.0,2.17,1.72,0.0,2.17,9,0.7778,0.0,0.0
03:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.1,Sedang,20.85,+/-2.21,90.43,+/-1.36,0.0,+/-0.0,20.85,+/-2.21,12.5,16.2,71.3,0.0,0.0,0.0,2.21,1.36,0.0,2.21,9,0.7778,0.0,0.0
04:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.2,Sedang,20.59,+/-2.17,90.39,+/-1.51,0.0,+/-0.0,20.59,+/-2.17,44.1,0.0,55.9,0.0,0.0,0.0,2.17,1.51,0.0,2.17,9,0.7778,0.0,0.0
05:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.6,Sedang,20.46,+/-1.96,87.75,+/-2.29,0.0,+/-0.0,20.46,+/-1.96,27.9,30.7,41.3,0.0,0.0,0.0,1.96,2.29,0.0,1.96,9,0.7778,0.0,0.0
06:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.7,Sedang,20.57,+/-1.78,87.33,+/-6.66,0.0,+/-0.0,20.57,+/-1.78,27.1,50.4,22.5,0.0,0.0,0.0,1.78,6.66,0.0,1.78,9,0.7778,0.0,0.0
07:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.7,Sedang,21.96,+/-1.42,77.21,+/-9.96,0.0,+/-0.0,21.96,+/-1.42,27.1,66.8,6.1,0.0,0.0,0.0,1.42,9.96,0.0,1.42,9,0.7778,0.0,0.0
08:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.7,Sedang,24.25,+/-1.31,67.82,+/-9.92,0.0,+/-0.0,24.25,+/-1.31,58.7,35.3,6.1,0.0,0.0,0.0,1.31,9.92,0.0,1.31,9,0.7778,0.0,0.0
09:00,7,8.981,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.6,Sedang,26.52,+/-1.65,59.51,+/-9.18,0.0,+/-0.0,27.09,+/-2.4,58.7,35.3,6.1,0.0,0.0,0.0,1.65,9.18,0.0,2.4,9,0.7778,0.0,0.0
