jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,81.4,Tinggi,26.04,+/-1.01,70.67,+/-0.71,0.21,+/-0.49,26.54,+/-1.65,35.8,24.5,16.8,22.9,0.0,0.0
13:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,85.7,Tinggi,26.22,+/-2.73,76.93,+/-8.21,0.61,+/-0.5,26.1,+/-2.96,0.0,0.0,19.1,58.7,0.0,22.2
16:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,87.8,Tinggi,24.35,+/-2.25,86.86,+/-7.4,1.7,+/-1.38,23.78,+/-1.86,0.0,0.0,7.2,68.4,0.0,24.5
19:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.3,Tinggi,22.86,+/-1.82,93.09,+/-2.95,0.95,+/-0.95,22.86,+/-1.82,0.0,11.4,18.7,59.1,10.8,0.0
22:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,83.3,Tinggi,22.41,+/-1.97,92.65,+/-1.79,0.04,+/-0.08,22.41,+/-1.97,0.0,11.4,44.3,44.4,0.0,0.0
