location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-30,00:00,Cerah,70.4,Sedang,7,9,0.7778,8.9729,21.27,1.57,89.23,3.51,0.0,0.0,21.27,1.57,0.0,0.0,43.8,18.6,37.6,0.0,0.0,0.0
dago,2026-07-30,01:00,Cerah Berawan,72.5,Sedang,7,9,0.7778,8.9729,20.58,1.5,91.48,1.94,0.0,0.0,20.58,1.5,0.0,0.0,27.4,51.3,21.2,0.0,0.0,0.0
dago,2026-07-30,02:00,Cerah Berawan,79.9,Sedang,7,9,0.7778,8.9729,20.25,1.62,92.38,1.88,0.0,0.0,20.25,1.62,0.0,0.0,12.7,81.4,6.0,0.0,0.0,0.0
dago,2026-07-30,03:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,8.9729,19.82,1.77,93.08,1.68,0.0,0.0,19.82,1.77,0.0,0.0,27.9,51.3,20.7,0.0,0.0,0.0
dago,2026-07-30,04:00,Cerah,70.1,Sedang,7,9,0.7778,8.9729,19.55,1.85,93.26,1.81,0.0,0.0,19.55,1.85,0.0,0.0,42.7,32.8,24.5,0.0,0.0,0.0
dago,2026-07-30,05:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,8.9729,19.46,1.83,92.93,1.98,0.0,0.0,19.46,1.83,0.0,0.0,42.7,51.3,6.0,0.0,0.0,0.0
dago,2026-07-30,06:00,Cerah,83.1,Tinggi,9,9,1.0,10.6204,20.22,2.53,92.1,2.54,0.0,0.0,20.22,2.53,33.33,180.0,51.6,43.4,5.0,0.0,0.0,0.0
dago,2026-07-30,07:00,Cerah,83.9,Tinggi,9,9,1.0,10.8873,20.99,2.13,86.9,6.18,0.0,0.0,20.99,2.13,20.0,120.0,52.8,42.3,4.9,0.0,0.0,0.0
dago,2026-07-30,08:00,Cerah,89.4,Tinggi,9,9,1.0,11.5531,22.82,1.61,78.41,5.36,0.0,0.0,22.82,1.61,6.67,60.0,68.2,27.2,4.6,0.0,0.0,0.0
dago,2026-07-30,09:00,Cerah,94.1,Tinggi,9,9,1.0,11.9683,25.0,1.22,65.09,7.17,0.0,0.0,24.65,0.85,0.0,0.0,83.2,12.3,4.5,0.0,0.0,0.0
dago,2026-07-30,10:00,Cerah,89.9,Tinggi,9,9,1.0,11.5531,26.58,1.27,58.75,6.37,0.0,0.0,26.36,1.1,6.67,60.0,69.9,25.5,4.6,0.0,0.0,0.0
dago,2026-07-30,11:00,Cerah,81.1,Tinggi,9,9,1.0,11.5531,27.97,1.35,54.21,5.65,0.04,0.1,28.27,0.94,6.67,60.0,35.0,24.6,28.8,11.6,0.0,0.0
dago,2026-07-30,12:00,Cerah Berawan,85.3,Tinggi,9,9,1.0,11.9683,28.55,1.4,52.61,5.17,0.08,0.22,28.61,1.05,0.0,0.0,23.4,48.7,16.8,11.2,0.0,0.0
dago,2026-07-30,13:00,Cerah Berawan,82.7,Tinggi,9,9,1.0,11.5531,28.17,0.74,52.07,3.24,0.08,0.23,28.99,0.39,6.67,60.0,20.6,39.9,28.0,11.6,0.0,0.0
dago,2026-07-30,14:00,Hujan Ringan,81.2,Tinggi,9,9,1.0,11.5531,28.05,1.92,55.96,5.11,0.15,0.21,28.04,1.54,6.67,60.0,9.8,12.7,29.2,36.7,0.0,11.6
dago,2026-07-30,15:00,Berawan,83.1,Tinggi,9,9,1.0,11.9683,27.46,1.93,57.56,5.41,0.02,0.04,27.16,1.6,0.0,0.0,9.5,0.0,40.5,38.9,0.0,11.2
dago,2026-07-30,16:00,Hujan Ringan,84.7,Tinggi,9,9,1.0,11.5531,26.64,0.87,59.77,4.92,0.15,0.18,27.01,1.21,6.67,60.0,9.8,12.7,29.2,48.2,0.0,0.0
dago,2026-07-30,17:00,Cerah Berawan,84.8,Tinggi,9,9,1.0,11.5531,25.9,0.64,66.45,6.8,0.04,0.07,26.09,0.94,6.67,60.0,0.0,48.5,28.1,23.3,0.0,0.0
dago,2026-07-30,18:00,Berawan,83.8,Tinggi,9,9,1.0,11.9683,24.49,1.87,74.05,5.76,0.06,0.08,23.91,1.19,0.0,0.0,0.0,21.8,43.4,34.8,0.0,0.0
dago,2026-07-30,19:00,Berawan,89.3,Tinggi,9,9,1.0,11.5531,23.18,0.91,79.5,5.61,0.06,0.11,23.18,0.91,6.67,60.0,0.0,9.8,66.8,23.3,0.0,0.0
dago,2026-07-30,20:00,Berawan,86.2,Tinggi,9,9,1.0,11.5531,22.64,0.85,83.05,5.39,0.05,0.1,22.64,0.85,6.67,60.0,0.0,22.6,54.1,23.3,0.0,0.0
dago,2026-07-30,21:00,Berawan,87.6,Tinggi,9,9,1.0,11.9683,22.23,0.7,84.68,4.69,0.02,0.04,22.23,0.7,0.0,0.0,0.0,21.8,55.7,22.5,0.0,0.0
dago,2026-07-30,22:00,Berawan,86.5,Tinggi,9,9,1.0,11.5531,21.87,0.54,86.5,5.06,0.0,0.0,21.87,0.54,6.67,60.0,11.5,34.1,54.4,0.0,0.0,0.0
dago,2026-07-30,23:00,Cerah Berawan,87.8,Tinggi,9,9,1.0,11.221,21.36,0.35,89.13,4.84,0.0,0.0,21.36,0.35,13.33,120.0,0.0,61.8,38.2,0.0,0.0,0.0
dago,2026-07-31,00:00,Cerah Berawan,88.2,Tinggi,9,9,1.0,11.9517,20.87,0.64,90.97,4.06,0.0,0.0,20.87,0.64,0.0,0.0,13.8,57.9,28.2,0.0,0.0,0.0
dago,2026-07-31,01:00,Cerah Berawan,87.9,Tinggi,9,9,1.0,11.5389,20.51,0.65,92.33,3.34,0.0,0.0,20.51,0.65,6.67,60.0,10.7,60.0,29.3,0.0,0.0,0.0
dago,2026-07-31,02:00,Cerah Berawan,87.3,Tinggi,9,9,1.0,11.5389,20.6,2.06,93.2,2.1,0.01,0.03,20.6,2.06,6.67,60.0,10.7,60.0,16.5,12.7,0.0,0.0
dago,2026-07-31,03:00,Cerah Berawan,88.4,Tinggi,9,9,1.0,11.9517,19.5,1.1,92.91,2.22,0.0,0.0,19.5,1.1,0.0,0.0,24.9,59.2,15.9,0.0,0.0,0.0
dago,2026-07-31,04:00,Cerah Berawan,85.1,Tinggi,9,9,1.0,11.5389,20.05,2.16,92.95,2.61,0.0,0.0,20.05,2.16,6.67,60.0,32.1,51.4,16.5,0.0,0.0,0.0
dago,2026-07-31,05:00,Cerah Berawan,82.5,Tinggi,9,9,1.0,11.5389,19.27,1.01,93.02,2.53,0.0,0.0,19.27,1.01,6.67,60.0,32.1,38.7,29.3,0.0,0.0,0.0
dago,2026-07-31,06:00,Cerah Berawan,85.3,Tinggi,9,9,1.0,11.9517,19.04,0.99,93.16,3.11,0.0,0.0,19.04,0.99,0.0,0.0,36.4,46.8,16.8,0.0,0.0,0.0
dago,2026-07-31,07:00,Cerah Berawan,88.1,Tinggi,9,9,1.0,11.5389,19.76,0.95,90.29,3.7,0.0,0.0,19.76,0.95,6.67,60.0,34.1,61.3,4.6,0.0,0.0,0.0
dago,2026-07-31,08:00,Cerah Berawan,84.4,Tinggi,9,9,1.0,11.5389,22.9,1.87,79.19,4.88,0.0,0.0,22.9,1.87,6.67,60.0,46.8,48.5,4.6,0.0,0.0,0.0
