location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-10,00:00,Berawan,77.0,Sedang,7,9,0.7778,8.9515,20.02,1.65,82.71,3.55,0.0,0.0,20.02,1.65,0.0,0.0,12.6,16.6,70.7,0.0,0.0,0.0
dago,2026-08-10,01:00,Berawan,73.0,Sedang,7,9,0.7778,8.9515,19.79,1.6,83.77,3.43,0.0,0.0,19.79,1.6,0.0,0.0,12.6,32.9,54.5,0.0,0.0,0.0
dago,2026-08-10,02:00,Berawan,77.0,Sedang,7,9,0.7778,8.9515,19.21,1.7,85.48,3.89,0.0,0.0,19.21,1.7,0.0,0.0,12.6,16.6,70.7,0.0,0.0,0.0
dago,2026-08-10,03:00,Berawan,72.9,Sedang,7,9,0.7778,8.9515,18.8,1.89,85.89,2.91,0.0,0.0,18.8,1.89,0.0,0.0,12.6,32.9,54.5,0.0,0.0,0.0
dago,2026-08-10,04:00,Berawan,72.9,Sedang,7,9,0.7778,8.9515,18.32,1.95,86.72,2.59,0.0,0.0,18.32,1.95,0.0,0.0,12.6,32.9,54.5,0.0,0.0,0.0
dago,2026-08-10,05:00,Berawan,72.9,Sedang,7,9,0.7778,8.9515,18.16,1.86,86.56,2.17,0.0,0.0,18.16,1.86,0.0,0.0,12.6,32.9,54.5,0.0,0.0,0.0
dago,2026-08-10,06:00,Berawan,73.2,Sedang,7,9,0.7778,8.9515,17.55,1.15,85.53,3.77,0.0,0.0,17.55,1.15,0.0,0.0,12.6,32.9,54.5,0.0,0.0,0.0
dago,2026-08-10,07:00,Berawan,69.0,Sedang,7,9,0.7778,8.9515,19.04,1.42,82.72,6.66,0.0,0.0,19.04,1.42,0.0,0.0,28.9,31.9,39.2,0.0,0.0,0.0
dago,2026-08-10,08:00,Cerah Berawan,75.4,Sedang,7,9,0.7778,8.9515,21.23,1.28,73.19,8.19,0.0,0.0,21.23,1.28,0.0,0.0,28.9,65.1,6.0,0.0,0.0,0.0
dago,2026-08-10,09:00,Cerah Berawan,71.4,Sedang,7,9,0.7778,8.9515,23.29,1.26,67.14,10.7,0.0,0.0,23.29,1.26,0.0,0.0,28.9,49.9,21.2,0.0,0.0,0.0
dago,2026-08-10,10:00,Cerah,70.7,Sedang,7,9,0.7778,8.9515,25.17,1.52,61.0,10.66,0.0,0.0,25.61,2.25,0.0,0.0,47.5,16.6,35.8,0.0,0.0,0.0
dago,2026-08-10,11:00,Cerah Berawan,70.6,Sedang,7,9,0.7778,8.9515,26.73,1.84,54.81,10.01,0.0,0.0,27.28,2.71,0.0,0.0,31.2,47.5,21.2,0.0,0.0,0.0
dago,2026-08-10,12:00,Cerah Berawan,70.6,Sedang,7,9,0.7778,8.9515,28.04,2.11,50.05,9.17,0.0,0.0,28.58,2.88,0.0,0.0,46.5,47.5,6.0,0.0,0.0,0.0
dago,2026-08-10,13:00,Cerah Berawan,70.5,Sedang,7,9,0.7778,8.9515,28.85,2.28,46.6,8.24,0.0,0.0,29.29,2.83,0.0,0.0,46.5,47.5,6.0,0.0,0.0,0.0
dago,2026-08-10,14:00,Cerah Berawan,75.2,Sedang,7,9,0.7778,8.9515,29.31,2.32,44.52,7.77,0.0,0.0,29.75,2.99,0.0,0.0,27.9,66.1,6.0,0.0,0.0,0.0
dago,2026-08-10,15:00,Cerah Berawan,75.4,Sedang,7,9,0.7778,8.9515,29.2,2.12,43.79,6.81,0.0,0.0,29.67,2.89,0.0,0.0,12.6,66.1,21.2,0.0,0.0,0.0
dago,2026-08-10,16:00,Cerah Berawan,71.9,Sedang,7,9,0.7778,8.9515,28.7,1.92,44.09,5.8,0.0,0.0,29.2,2.72,0.0,0.0,12.6,51.5,35.8,0.0,0.0,0.0
dago,2026-08-10,17:00,Cerah Berawan,85.4,Tinggi,9,9,1.0,10.6323,26.6,2.42,54.4,9.43,0.0,0.0,27.01,3.03,33.33,180.0,19.4,62.7,17.9,0.0,0.0,0.0
dago,2026-08-10,18:00,Cerah Berawan,89.4,Tinggi,9,9,1.0,10.9038,24.9,2.37,62.61,8.75,0.0,0.0,25.25,2.96,20.0,120.0,18.9,76.1,4.9,0.0,0.0,0.0
dago,2026-08-10,19:00,Cerah Berawan,81.4,Tinggi,9,9,1.0,11.5829,23.67,2.38,69.14,8.84,0.0,0.0,23.95,2.9,6.67,60.0,32.5,38.7,28.8,0.0,0.0,0.0
