location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-08,00:00,Cerah Berawan,71.7,Sedang,7,9,0.7778,8.9848,21.57,1.98,90.38,3.04,0.0,0.0,21.57,1.98,0.0,0.0,27.3,50.2,22.5,0.0,0.0,0.0
dago,2026-08-08,01:00,Cerah,69.8,Sedang,7,9,0.7778,8.9848,21.26,1.98,90.93,2.99,0.0,0.0,21.26,1.98,0.0,0.0,42.6,34.9,22.5,0.0,0.0,0.0
dago,2026-08-08,02:00,Cerah Berawan,71.0,Sedang,7,9,0.7778,8.9848,20.76,2.17,91.16,3.02,0.0,0.0,20.76,2.17,0.0,0.0,29.9,47.6,22.5,0.0,0.0,0.0
dago,2026-08-08,03:00,Cerah Berawan,70.8,Sedang,7,9,0.7778,8.9848,20.31,2.4,90.72,3.59,0.0,0.0,20.31,2.4,0.0,0.0,29.9,47.6,22.5,0.0,0.0,0.0
dago,2026-08-08,04:00,Berawan,71.6,Sedang,7,9,0.7778,8.9848,19.88,2.5,92.28,2.33,0.0,0.0,19.88,2.5,0.0,0.0,14.6,34.9,50.5,0.0,0.0,0.0
dago,2026-08-08,05:00,Berawan,73.1,Sedang,7,9,0.7778,8.9848,19.46,2.43,90.7,3.43,0.0,0.0,19.46,2.43,0.0,0.0,14.6,28.9,56.4,0.0,0.0,0.0
dago,2026-08-08,06:00,Berawan,73.9,Sedang,7,9,0.7778,8.9848,18.12,1.19,91.58,0.81,0.0,0.0,18.12,1.19,0.0,0.0,14.6,28.9,56.4,0.0,0.0,0.0
dago,2026-08-08,07:00,Berawan,73.3,Sedang,7,9,0.7778,8.9848,19.94,2.07,86.25,2.32,0.0,0.0,19.94,2.07,0.0,0.0,27.3,16.2,56.4,0.0,0.0,0.0
dago,2026-08-08,08:00,Cerah Berawan,71.7,Sedang,7,9,0.7778,8.9848,21.91,1.67,76.04,6.07,0.0,0.0,21.91,1.67,0.0,0.0,43.6,50.5,6.0,0.0,0.0,0.0
dago,2026-08-08,09:00,Cerah Berawan,71.6,Sedang,7,9,0.7778,8.9848,24.18,1.5,64.95,8.67,0.0,0.0,23.58,0.83,0.0,0.0,43.6,50.5,6.0,0.0,0.0,0.0
dago,2026-08-08,10:00,Cerah,78.1,Sedang,7,9,0.7778,8.9848,26.4,1.69,53.4,11.5,0.0,0.0,26.64,2.1,0.0,0.0,77.5,16.6,6.0,0.0,0.0,0.0
dago,2026-08-08,11:00,Cerah,78.0,Sedang,7,9,0.7778,8.9848,28.32,1.81,42.77,12.19,0.0,0.0,28.53,2.16,0.0,0.0,77.5,16.6,6.0,0.0,0.0,0.0
dago,2026-08-08,12:00,Cerah,78.3,Sedang,7,9,0.7778,8.9848,29.72,1.86,31.94,6.81,0.0,0.0,29.94,2.19,0.0,0.0,77.5,16.6,6.0,0.0,0.0,0.0
dago,2026-08-08,13:00,Cerah,82.1,Tinggi,7,9,0.7778,8.9848,30.45,1.95,34.11,11.57,0.0,0.0,30.85,2.21,0.0,0.0,94.0,0.0,6.0,0.0,0.0,0.0
dago,2026-08-08,14:00,Cerah,78.6,Sedang,7,9,0.7778,8.9848,30.66,1.89,34.63,9.11,0.0,0.0,31.08,2.37,0.0,0.0,79.4,14.6,6.0,0.0,0.0,0.0
dago,2026-08-08,15:00,Cerah,78.8,Sedang,7,9,0.7778,8.9848,30.39,1.84,37.29,7.52,0.0,0.0,30.85,2.52,0.0,0.0,79.4,14.6,6.0,0.0,0.0,0.0
dago,2026-08-08,16:00,Cerah Berawan,70.8,Sedang,7,9,0.7778,8.9848,29.52,1.8,41.77,7.78,0.0,0.0,30.09,2.5,0.0,0.0,46.6,47.4,6.0,0.0,0.0,0.0
dago,2026-08-08,17:00,Cerah,84.0,Tinggi,9,9,1.0,10.6759,27.26,2.47,54.77,2.01,0.0,0.0,27.72,3.13,33.33,180.0,55.1,39.9,5.0,0.0,0.0,0.0
dago,2026-08-08,18:00,Cerah,87.2,Tinggi,9,9,1.0,10.9491,25.46,2.44,59.73,10.3,0.0,0.0,25.78,3.02,20.0,120.0,68.2,26.9,4.9,0.0,0.0,0.0
dago,2026-08-08,19:00,Cerah,89.2,Tinggi,9,9,1.0,11.6324,24.09,2.31,66.83,9.77,0.0,0.0,23.44,1.72,6.67,60.0,70.0,25.3,4.6,0.0,0.0,0.0
dago,2026-08-08,20:00,Cerah,90.9,Tinggi,9,9,1.0,12.0597,22.38,1.29,73.01,8.32,0.0,0.0,22.38,1.29,0.0,0.0,71.1,24.4,4.5,0.0,0.0,0.0
dago,2026-08-08,21:00,Cerah,90.3,Tinggi,9,9,1.0,11.6324,21.59,1.04,78.18,3.45,0.0,0.0,21.59,1.04,6.67,60.0,70.0,12.5,17.4,0.0,0.0,0.0
dago,2026-08-08,22:00,Cerah,86.8,Tinggi,9,9,1.0,11.6324,21.2,1.94,84.04,4.95,0.0,0.0,21.2,1.94,6.67,60.0,58.3,24.3,17.4,0.0,0.0,0.0
dago,2026-08-08,23:00,Cerah,84.9,Tinggi,9,9,1.0,12.0597,20.47,1.82,86.38,3.13,0.0,0.0,20.47,1.82,0.0,0.0,46.3,36.9,16.8,0.0,0.0,0.0
dago,2026-08-09,00:00,Cerah Berawan,83.4,Tinggi,9,9,1.0,11.2182,19.93,2.14,84.88,4.25,0.0,0.0,19.93,2.14,13.33,120.0,33.7,48.3,18.0,0.0,0.0,0.0
dago,2026-08-09,01:00,Cerah Berawan,84.5,Tinggi,9,9,1.0,11.5492,19.16,2.12,84.8,3.53,0.0,0.0,19.16,2.12,6.67,60.0,21.3,49.8,28.9,0.0,0.0,0.0
dago,2026-08-09,02:00,Cerah Berawan,86.0,Tinggi,9,9,1.0,11.963,17.7,1.11,81.98,1.41,0.0,0.0,17.7,1.11,0.0,0.0,21.7,49.9,28.4,0.0,0.0,0.0
dago,2026-08-09,03:00,Cerah Berawan,86.4,Tinggi,9,9,1.0,11.5492,17.86,2.28,84.49,6.35,0.0,0.0,17.86,2.28,6.67,60.0,24.0,58.5,17.5,0.0,0.0,0.0
dago,2026-08-09,04:00,Cerah Berawan,86.5,Tinggi,9,9,1.0,11.5492,17.3,2.37,82.03,9.32,0.0,0.0,17.3,2.37,6.67,60.0,0.0,59.9,40.1,0.0,0.0,0.0
dago,2026-08-09,05:00,Berawan,89.5,Tinggi,9,9,1.0,11.963,17.06,2.24,79.53,9.71,0.0,0.0,17.06,2.24,0.0,0.0,11.0,20.6,68.4,0.0,0.0,0.0
dago,2026-08-09,06:00,Berawan,88.5,Tinggi,9,9,1.0,11.5492,17.03,2.08,77.31,9.23,0.0,0.0,17.03,2.08,6.67,60.0,0.0,32.7,67.3,0.0,0.0,0.0
dago,2026-08-09,07:00,Berawan,85.6,Tinggi,9,9,1.0,11.5492,18.83,2.38,69.45,9.64,0.0,0.0,18.83,2.38,6.67,60.0,21.2,22.2,56.6,0.0,0.0,0.0
dago,2026-08-09,08:00,Berawan,86.7,Tinggi,9,9,1.0,11.963,20.43,1.35,58.11,6.01,0.0,0.0,20.43,1.35,0.0,0.0,0.0,45.4,54.6,0.0,0.0,0.0
