location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-09-11,00:00,Berawan,73.0,Sedang,7,9,0.7778,9.0564,21.57,0.51,88.4,4.11,0.05,0.14,21.57,0.51,0.0,0.0,0.0,34.8,52.6,12.6,0.0,0.0
dago,2026-09-11,01:00,Cerah Berawan,72.4,Sedang,7,9,0.7778,9.0564,21.14,0.59,86.97,0.89,0.05,0.14,21.14,0.59,0.0,0.0,0.0,49.5,37.9,12.6,0.0,0.0
dago,2026-09-11,02:00,Berawan,74.1,Sedang,7,9,0.7778,9.0564,20.6,0.87,88.04,0.9,0.0,0.0,20.6,0.87,0.0,0.0,12.6,30.9,56.5,0.0,0.0,0.0
dago,2026-09-11,03:00,Berawan,77.4,Sedang,7,9,0.7778,9.0564,20.12,1.25,89.75,3.16,0.0,0.0,20.12,1.25,0.0,0.0,12.6,16.2,71.2,0.0,0.0,0.0
dago,2026-09-11,04:00,Berawan,69.5,Sedang,7,9,0.7778,9.0564,20.37,2.42,91.71,1.56,0.0,0.0,20.37,2.42,0.0,0.0,27.2,31.5,41.3,0.0,0.0,0.0
dago,2026-09-11,05:00,Berawan,68.6,Sedang,7,9,0.7778,9.0564,20.15,2.32,89.93,3.43,0.0,0.0,20.15,2.32,0.0,0.0,27.2,34.8,37.9,0.0,0.0,0.0
dago,2026-09-11,06:00,Cerah Berawan,72.7,Sedang,7,9,0.7778,9.0564,18.75,0.11,88.32,4.59,0.0,0.0,18.75,0.11,0.0,0.0,43.5,50.5,6.0,0.0,0.0,0.0
dago,2026-09-11,07:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,9.0564,21.56,1.99,82.06,4.93,0.0,0.0,21.56,1.99,0.0,0.0,43.5,50.5,6.0,0.0,0.0,0.0
dago,2026-09-11,08:00,Cerah,70.2,Sedang,7,9,0.7778,9.0564,23.77,1.77,71.89,3.84,0.0,0.0,24.16,2.53,0.0,0.0,43.5,35.3,21.3,0.0,0.0,0.0
dago,2026-09-11,09:00,Cerah,75.0,Sedang,7,9,0.7778,9.0564,26.05,1.72,63.99,1.67,0.0,0.0,25.54,1.41,0.0,0.0,62.1,31.9,6.0,0.0,0.0,0.0
