location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,21.75,+/-2.08,91.02,+/-5.52,0.01,+/-0.03,21.75,+/-2.08,0.0,48.5,39.1,12.4,0.0,0.0,2.08,5.52,0.03,2.08,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.0,Sedang,21.41,+/-2.15,91.83,+/-4.96,0.01,+/-0.03,21.41,+/-2.15,0.0,31.8,55.8,12.4,0.0,0.0,2.15,4.96,0.03,2.15,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,68.4,Sedang,21.09,+/-2.25,91.78,+/-4.41,0.07,+/-0.09,21.09,+/-2.25,0.0,31.8,37.4,30.9,0.0,0.0,2.25,4.41,0.09,2.25,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.7,Sedang,20.78,+/-2.26,90.28,+/-3.85,0.07,+/-0.09,20.78,+/-2.26,0.0,46.6,22.6,30.9,0.0,0.0,2.26,3.85,0.09,2.26,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.7,Sedang,20.42,+/-2.32,88.69,+/-3.2,0.07,+/-0.09,20.42,+/-2.32,0.0,46.6,22.6,30.9,0.0,0.0,2.32,3.2,0.09,2.32,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.7,Sedang,20.13,+/-2.42,86.31,+/-3.51,0.0,+/-0.0,20.13,+/-2.42,42.4,33.1,24.5,0.0,0.0,0.0,2.42,3.51,0.0,2.42,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,8.9773,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.5,Sedang,19.82,+/-2.48,83.92,+/-6.75,0.0,+/-0.0,19.82,+/-2.48,59.0,35.0,6.0,0.0,0.0,0.0,2.48,6.75,0.0,2.48,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.6307,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,85.8,Tinggi,21.05,+/-2.2,72.78,+/-15.18,0.0,+/-0.0,21.05,+/-2.2,65.4,29.6,5.1,0.0,0.0,0.0,2.2,15.18,0.0,2.2,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.9014,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.5,Tinggi,23.47,+/-2.31,64.91,+/-12.75,0.0,+/-0.0,23.47,+/-2.31,81.4,13.6,4.9,0.0,0.0,0.0,2.31,12.75,0.0,2.31,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.5704,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,95.8,Tinggi,25.42,+/-1.89,57.53,+/-9.03,0.0,+/-0.0,25.05,+/-1.77,95.3,0.0,4.7,0.0,0.0,0.0,1.89,9.03,0.0,1.77,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",10:00,9,11.9835,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,93.8,Tinggi,27.36,+/-1.69,49.43,+/-8.27,0.0,+/-0.0,27.82,+/-2.34,83.1,12.4,4.5,0.0,0.0,0.0,1.69,8.27,0.0,2.34,9,1.0,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",11:00,9,11.5704,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,92.6,Tinggi,28.84,+/-1.86,44.64,+/-8.9,0.0,+/-0.0,29.21,+/-2.37,82.5,12.8,4.7,0.0,0.0,0.0,1.86,8.9,0.0,2.37,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",12:00,9,11.5704,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.6,Tinggi,29.95,+/-2.02,38.29,+/-4.74,0.0,+/-0.0,30.12,+/-2.3,49.6,45.8,4.7,0.0,0.0,0.0,2.02,4.74,0.0,2.3,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",13:00,9,11.9835,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,85.9,Tinggi,30.51,+/-2.15,36.43,+/-4.16,0.02,+/-0.06,30.51,+/-2.15,51.4,32.8,4.5,11.3,0.0,0.0,2.15,4.16,0.06,2.15,9,1.0,0.0,0.0
dago,"Dago, Bandung",2026-09-02,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",14:00,9,11.5704,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.5,Tinggi,30.68,+/-2.2,36.45,+/-3.78,0.05,+/-0.13,30.68,+/-2.2,49.7,34.0,4.7,11.7,0.0,0.0,2.2,3.78,0.13,2.2,9,1.0,6.67,60.0
