location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-30,00:00,Cerah,70.4,Sedang,7,9,0.7778,9.004,21.27,1.57,89.23,3.51,0.0,0.0,21.27,1.57,0.0,0.0,43.8,18.6,37.6,0.0,0.0,0.0
dago,2026-07-30,01:00,Cerah Berawan,72.4,Sedang,7,9,0.7778,9.004,20.58,1.49,91.48,1.94,0.0,0.0,20.58,1.49,0.0,0.0,27.5,51.3,21.2,0.0,0.0,0.0
dago,2026-07-30,02:00,Cerah Berawan,79.9,Sedang,7,9,0.7778,9.004,20.25,1.62,92.38,1.88,0.0,0.0,20.25,1.62,0.0,0.0,12.7,81.4,5.9,0.0,0.0,0.0
dago,2026-07-30,03:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,9.004,19.82,1.77,93.08,1.68,0.0,0.0,19.82,1.77,0.0,0.0,28.0,51.3,20.7,0.0,0.0,0.0
dago,2026-07-30,04:00,Cerah,70.1,Sedang,7,9,0.7778,9.004,19.54,1.84,93.26,1.81,0.0,0.0,19.54,1.84,0.0,0.0,42.7,32.7,24.5,0.0,0.0,0.0
dago,2026-07-30,05:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,9.004,19.46,1.83,92.92,1.98,0.0,0.0,19.46,1.83,0.0,0.0,42.7,51.3,5.9,0.0,0.0,0.0
dago,2026-07-30,06:00,Cerah Berawan,72.3,Sedang,7,9,0.7778,9.004,19.42,1.75,92.1,2.54,0.0,0.0,19.42,1.75,0.0,0.0,42.7,51.3,5.9,0.0,0.0,0.0
dago,2026-07-30,07:00,Cerah,74.2,Sedang,7,9,0.7778,9.004,20.21,1.58,88.79,4.1,0.0,0.0,20.21,1.58,0.0,0.0,59.1,35.0,5.9,0.0,0.0,0.0
dago,2026-07-30,08:00,Cerah,74.2,Sedang,7,9,0.7778,9.004,22.46,1.29,79.18,5.42,0.0,0.0,22.46,1.29,0.0,0.0,59.1,35.0,5.9,0.0,0.0,0.0
dago,2026-07-30,09:00,Cerah,88.6,Tinggi,9,9,1.0,10.6824,25.39,1.74,65.39,8.8,0.02,0.08,25.88,2.47,33.33,180.0,74.2,13.8,5.0,7.0,0.0,0.0
dago,2026-07-30,10:00,Cerah,89.0,Tinggi,9,9,1.0,10.9547,26.94,1.42,58.71,7.18,0.03,0.09,27.64,2.46,20.0,120.0,72.3,13.5,4.9,9.3,0.0,0.0
dago,2026-07-30,11:00,Cerah Berawan,81.7,Tinggi,9,9,1.0,11.6331,28.01,1.37,54.19,5.84,0.04,0.1,28.3,0.95,6.67,60.0,35.1,37.1,16.0,11.7,0.0,0.0
dago,2026-07-30,12:00,Cerah Berawan,85.3,Tinggi,9,9,1.0,12.0557,28.61,1.42,52.47,5.43,0.08,0.23,28.65,1.07,0.0,0.0,23.5,48.5,16.7,11.3,0.0,0.0
dago,2026-07-30,13:00,Berawan,82.5,Tinggi,9,9,1.0,11.6331,28.74,1.42,52.83,4.79,0.09,0.23,28.78,0.96,6.67,60.0,20.7,27.1,40.5,11.7,0.0,0.0
dago,2026-07-30,14:00,Hujan Ringan,81.2,Tinggi,9,9,1.0,11.6331,28.07,1.91,55.96,5.79,0.15,0.21,28.07,1.59,6.67,60.0,9.8,12.7,29.0,36.7,0.0,11.7
dago,2026-07-30,15:00,Hujan Ringan,85.7,Tinggi,9,9,1.0,12.0557,27.46,1.87,57.81,6.61,0.13,0.19,27.22,1.68,0.0,0.0,9.5,0.0,28.1,51.1,0.0,11.3
dago,2026-07-30,16:00,Hujan Ringan,87.6,Tinggi,9,9,1.0,11.6331,27.09,1.37,60.29,5.84,0.19,0.19,27.01,1.22,6.67,60.0,9.8,0.0,29.1,61.1,0.0,0.0
dago,2026-07-30,17:00,Cerah Berawan,81.3,Tinggi,9,9,1.0,11.6331,26.36,1.25,67.12,7.25,0.09,0.14,26.09,0.94,6.67,60.0,0.0,35.9,28.2,35.9,0.0,0.0
dago,2026-07-30,18:00,Berawan,84.0,Tinggi,9,9,1.0,12.0557,24.39,1.72,74.82,5.89,0.1,0.11,23.88,1.15,0.0,0.0,0.0,21.7,43.6,34.6,0.0,0.0
dago,2026-07-30,19:00,Berawan,85.9,Tinggi,9,9,1.0,11.6331,23.66,1.53,80.29,5.94,0.1,0.13,23.14,0.85,6.67,60.0,0.0,9.8,54.3,35.9,0.0,0.0
dago,2026-07-30,20:00,Berawan,86.2,Tinggi,9,9,1.0,11.6331,22.64,0.85,83.7,6.1,0.07,0.11,22.64,0.85,6.67,60.0,0.0,9.8,54.3,35.9,0.0,0.0
