location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-09-04,00:00,Cerah Berawan,71.3,Sedang,7,9,0.7778,8.9461,20.82,1.9,86.13,3.56,0.0,0.0,20.82,1.9,0.0,0.0,29.2,48.4,22.4,0.0,0.0,0.0
dago,2026-09-04,01:00,Cerah Berawan,76.0,Sedang,7,9,0.7778,8.9461,20.3,1.79,86.98,3.1,0.0,0.0,20.3,1.79,0.0,0.0,27.2,66.8,5.9,0.0,0.0,0.0
dago,2026-09-04,02:00,Cerah Berawan,75.9,Sedang,7,9,0.7778,8.9461,19.89,1.85,87.52,3.37,0.0,0.0,19.89,1.85,0.0,0.0,27.2,66.8,5.9,0.0,0.0,0.0
dago,2026-09-04,03:00,Cerah,73.9,Sedang,7,9,0.7778,8.9461,19.41,1.93,88.37,4.0,0.0,0.0,19.41,1.93,0.0,0.0,58.9,18.5,22.6,0.0,0.0,0.0
dago,2026-09-04,04:00,Cerah,73.8,Sedang,7,9,0.7778,8.9461,19.06,2.04,89.24,3.49,0.0,0.0,19.06,2.04,0.0,0.0,58.9,0.0,41.1,0.0,0.0,0.0
dago,2026-09-04,05:00,Berawan,69.4,Sedang,7,9,0.7778,8.9461,17.99,1.22,89.58,3.36,0.0,0.0,17.99,1.22,0.0,0.0,27.2,33.1,39.7,0.0,0.0,0.0
dago,2026-09-04,06:00,Cerah,69.7,Sedang,7,9,0.7778,8.9461,18.72,2.11,89.11,3.88,0.0,0.0,18.72,2.11,0.0,0.0,42.5,33.1,24.4,0.0,0.0,0.0
dago,2026-09-04,07:00,Cerah,69.8,Sedang,7,9,0.7778,8.9461,20.0,1.74,82.76,4.39,0.0,0.0,20.0,1.74,0.0,0.0,42.5,33.1,24.4,0.0,0.0,0.0
dago,2026-09-04,08:00,Cerah,73.9,Sedang,7,9,0.7778,8.9461,22.28,1.6,71.0,5.02,0.0,0.0,22.28,1.6,0.0,0.0,58.9,16.7,24.4,0.0,0.0,0.0
dago,2026-09-04,09:00,Cerah,73.7,Sedang,7,9,0.7778,8.9461,24.75,1.79,59.6,6.33,0.0,0.0,24.93,2.13,0.0,0.0,58.9,16.7,24.4,0.0,0.0,0.0
dago,2026-09-04,10:00,Cerah Berawan,71.8,Sedang,7,9,0.7778,8.9461,26.99,1.93,50.86,7.41,0.0,0.0,27.2,2.29,0.0,0.0,42.5,51.6,5.9,0.0,0.0,0.0
dago,2026-09-04,11:00,Cerah Berawan,71.6,Sedang,7,9,0.7778,8.9461,28.75,2.1,44.21,7.93,0.0,0.0,29.03,2.46,0.0,0.0,42.5,51.6,5.9,0.0,0.0,0.0
dago,2026-09-04,12:00,Cerah Berawan,75.5,Sedang,7,9,0.7778,8.9461,30.12,2.06,39.1,7.2,0.0,0.0,30.38,2.22,0.0,0.0,27.2,66.8,5.9,0.0,0.0,0.0
dago,2026-09-04,13:00,Cerah,70.9,Sedang,7,9,0.7778,8.9461,30.81,1.99,36.26,6.28,0.0,0.0,30.87,1.9,0.0,0.0,47.7,46.4,5.9,0.0,0.0,0.0
dago,2026-09-04,14:00,Cerah,75.0,Sedang,7,9,0.7778,8.9461,30.91,1.87,33.41,2.34,0.0,0.0,30.97,1.77,0.0,0.0,62.9,16.4,20.7,0.0,0.0,0.0
dago,2026-09-04,15:00,Cerah,71.3,Sedang,7,9,0.7778,8.9461,30.32,1.85,37.0,1.0,0.0,0.0,30.39,1.75,0.0,0.0,47.7,31.6,20.7,0.0,0.0,0.0
dago,2026-09-04,16:00,Cerah Berawan,74.7,Sedang,7,9,0.7778,8.9461,29.41,1.85,41.24,6.58,0.0,0.0,29.51,1.72,0.0,0.0,31.0,63.1,5.9,0.0,0.0,0.0
dago,2026-09-04,17:00,Cerah Berawan,74.6,Sedang,7,9,0.7778,8.9461,28.1,1.92,47.09,8.07,0.0,0.0,28.15,1.96,0.0,0.0,31.0,63.1,5.9,0.0,0.0,0.0
dago,2026-09-04,18:00,Cerah,86.5,Tinggi,9,9,1.0,10.6092,25.4,2.73,58.77,10.78,0.0,0.0,25.53,2.87,33.33,180.0,68.5,26.5,5.0,0.0,0.0,0.0
dago,2026-09-04,19:00,Cerah,87.3,Tinggi,9,9,1.0,10.8826,24.09,2.5,65.69,10.3,0.0,0.0,24.22,2.77,20.0,120.0,68.9,26.2,4.9,0.0,0.0,0.0
dago,2026-09-04,20:00,Cerah,92.5,Tinggi,9,9,1.0,11.5558,23.03,2.29,70.88,9.43,0.0,0.0,22.26,1.32,6.67,60.0,83.6,11.8,4.6,0.0,0.0,0.0
dago,2026-09-04,21:00,Cerah,92.2,Tinggi,9,9,1.0,11.9699,21.64,0.95,70.99,3.96,0.0,0.0,21.64,0.95,0.0,0.0,74.8,9.4,15.8,0.0,0.0,0.0
dago,2026-09-04,22:00,Cerah,91.0,Tinggi,9,9,1.0,11.5558,20.93,0.84,74.85,6.8,0.0,0.0,20.93,0.84,6.67,60.0,73.9,9.7,16.4,0.0,0.0,0.0
dago,2026-09-04,23:00,Cerah,93.2,Tinggi,9,9,1.0,11.2244,19.98,0.77,77.0,6.82,0.0,0.0,19.98,0.77,13.33,120.0,85.3,10.0,4.7,0.0,0.0,0.0
dago,2026-09-05,00:00,Cerah,89.4,Tinggi,9,9,1.0,11.8874,19.64,2.22,76.73,8.92,0.0,0.0,19.64,2.22,0.0,0.0,68.1,27.4,4.5,0.0,0.0,0.0
dago,2026-09-05,01:00,Cerah Berawan,84.3,Tinggi,9,9,1.0,11.4875,18.16,1.17,77.02,10.65,0.0,0.0,18.16,1.17,6.67,60.0,46.0,49.4,4.6,0.0,0.0,0.0
dago,2026-09-05,02:00,Cerah,83.2,Tinggi,9,9,1.0,11.4875,17.41,1.33,75.85,12.23,0.0,0.0,17.41,1.33,6.67,60.0,46.0,38.9,15.1,0.0,0.0,0.0
dago,2026-09-05,03:00,Cerah,83.5,Tinggi,9,9,1.0,11.8874,16.87,1.43,72.99,14.16,0.0,0.0,16.87,1.43,0.0,0.0,44.4,23.7,31.9,0.0,0.0,0.0
dago,2026-09-05,04:00,Cerah Berawan,82.4,Tinggi,9,9,1.0,11.4875,17.42,2.68,71.6,15.36,0.0,0.0,17.42,2.68,6.67,60.0,24.3,46.2,29.5,0.0,0.0,0.0
dago,2026-09-05,05:00,Cerah Berawan,82.7,Tinggi,9,9,1.0,11.4875,17.55,2.6,69.39,15.2,0.0,0.0,17.55,2.6,6.67,60.0,23.4,47.1,29.5,0.0,0.0,0.0
dago,2026-09-05,06:00,Cerah Berawan,83.6,Tinggi,9,9,1.0,11.8874,17.69,2.4,67.57,15.09,0.0,0.0,17.69,2.4,0.0,0.0,35.0,47.1,17.9,0.0,0.0,0.0
dago,2026-09-05,07:00,Cerah,84.7,Tinggi,9,9,1.0,11.4875,18.74,0.31,63.1,10.93,0.0,0.0,18.74,0.31,6.67,60.0,49.2,35.7,15.1,0.0,0.0,0.0
dago,2026-09-05,08:00,Cerah,83.4,Tinggi,9,9,1.0,11.4875,22.77,2.5,48.17,12.99,0.0,0.0,22.77,2.5,6.67,60.0,49.2,35.7,15.1,0.0,0.0,0.0
dago,2026-09-05,09:00,Cerah,84.3,Tinggi,9,9,1.0,11.8874,25.54,1.89,38.08,10.34,0.0,0.0,25.54,1.89,0.0,0.0,47.6,34.5,17.9,0.0,0.0,0.0
dago,2026-09-05,10:00,Cerah Berawan,84.8,Tinggi,9,9,1.0,11.4875,27.19,1.08,26.08,2.49,0.0,0.0,27.19,1.08,6.67,60.0,36.2,48.7,15.1,0.0,0.0,0.0
dago,2026-09-05,11:00,Cerah Berawan,84.2,Tinggi,9,9,1.0,11.4875,29.75,1.77,23.93,5.47,0.0,0.0,29.75,1.77,6.67,60.0,46.6,48.7,4.6,0.0,0.0,0.0
dago,2026-09-05,12:00,Cerah,87.6,Tinggi,9,9,1.0,11.8874,30.89,1.81,19.76,1.22,0.0,0.0,30.89,1.81,0.0,0.0,57.9,37.6,4.5,0.0,0.0,0.0
dago,2026-09-05,13:00,Cerah,86.3,Tinggi,9,9,1.0,11.4875,31.59,1.93,19.89,2.48,0.0,0.0,31.59,1.93,6.67,60.0,56.4,25.9,17.7,0.0,0.0,0.0
dago,2026-09-05,14:00,Cerah Berawan,84.9,Tinggi,9,9,1.0,11.4875,31.61,2.21,20.76,2.94,0.0,0.0,31.61,2.21,6.67,60.0,31.7,51.8,16.5,0.0,0.0,0.0
dago,2026-09-05,15:00,Cerah Berawan,82.2,Tinggi,9,9,1.0,11.8874,31.2,2.23,22.34,2.83,0.0,0.0,31.22,2.21,0.0,0.0,34.0,37.6,28.4,0.0,0.0,0.0
dago,2026-09-05,16:00,Cerah Berawan,88.0,Tinggi,9,9,1.0,11.4875,30.34,2.1,24.94,3.15,0.0,0.0,30.38,2.04,6.67,60.0,31.7,63.7,4.6,0.0,0.0,0.0
dago,2026-09-05,17:00,Cerah Berawan,83.5,Tinggi,9,9,1.0,11.4875,28.7,2.13,32.97,9.01,0.0,0.0,28.7,2.13,6.67,60.0,21.3,47.8,31.0,0.0,0.0,0.0
dago,2026-09-05,18:00,Cerah Berawan,84.4,Tinggi,9,9,1.0,11.8874,25.62,2.68,38.72,10.26,0.0,0.0,25.62,2.68,0.0,0.0,20.6,49.5,29.9,0.0,0.0,0.0
